objectId,field_X,name_X,cat_X,F_X,ra_MIL,dec_MIL,RA_MIL,DEC_MIL,NAME_MIL,TYPE_MIL,RMAG_MIL,BMAG_MIL,COMMENT_MIL,R_MIL,B_MIL,Z_MIL,CITE_MIL,ZCITE_MIL,XNAME_MIL,RNAME_MIL,LOBE1_MIL,LOBE2_MIL,_dist_arcsec,otype_consolidated,F_opt,g_psfMag,i_psfMag,r_psfMag,u_psfMag,y_psfMag,z_psfMag,g_psfFlux,g_psfFluxErr,i_psfFlux,i_psfFluxErr,r_psfFlux,r_psfFluxErr,u_psfFlux,u_psfFluxErr,y_psfFlux,y_psfFluxErr,z_psfFlux,z_psfFluxErr,refExtendedness,near_bright_flag
611256447031850411,ECDFS,2CXO J033238.1-273945,CSC2.1,3.543e-14,53.15884698249105,-27.66254545931757,53.1588464,-27.6625456,CDFS J03326-2739         ,QX  ,19.81,20.67,jG ,-,-,0.837,1834  ,1834  ,CXOG J033238.1-273945 ,                      ,4XMM J033238.1-273945 ,LSXPS J033238.1-273944,0.0007852477925908,QSO,1.2624764496708696e-13,20.380926,20.414686,20.263012,20.77222,20.3884,20.196735,25564.049,22.45042,24781.371,39.173843,28496.725,34.646046,17828.371,183.70947,25388.713,493.0671,30290.463,68.016594,1.0,False
611256447031854806,ECDFS,4XMM J033259.1-273611,4XMMDR14,1.1788232912870403e-14,53.246658030533126,-27.60333269580995,53.2463889,-27.6032223,ECDF-S 59                ,QX  ,23.74,22.08,j  ,-,-,1.346,1874  ,1874  ,CXOG J033259.1-273611 ,                      ,4XMM J033259.1-273611 ,                      ,0.0007147503946256,QSO,4.383912690547985e-14,21.723831,21.281965,21.34269,22.03542,21.292814,21.280293,7421.0894,26.283142,11148.435,56.232277,10542.021,45.946606,5569.701,232.16809,11037.595,786.923,11165.624,92.960815,1.0,False
611256447031850412,ECDFS,2CXO J033237.4-274000,CSC2.1,3.872e-15,53.15609454662661,-27.666792462634344,53.1560113,-27.6667858,CDFS J03326-2740         ,AX  ,22.49,24.32,n  ,n,n,0.664,1834  ,1834  ,CXOG J033237.4-274001 ,                      ,2XMM J033237.4-274000 ,                      ,0.0006969952609655,AGN,1.444523032034093e-14,23.218834,22.272429,22.762758,23.937578,21.722885,21.948963,1872.6937,15.273939,4477.4307,33.179386,2850.3423,24.71268,965.9816,159.99062,7427.559,487.25967,6031.358,63.258038,1.0,False
611256447031855771,ECDFS,4XMM J033240.4-273515,4XMMDR14,9.394573708104271e-15,53.1685741530892,-27.58759080360923,53.168582,-27.587601,ECDF-S 78                ,QX  ,23.87,23.94,D  ,n,n,2.087,1874  ,1874  ,CXO J033240.4-273514  ,                      ,4XMM J033240.4-273515 ,                      ,0.0075867048442614,QSO,2.4935492155732915e-15,25.090824,24.297195,25.312067,24.157923,23.851604,24.617577,333.9415,23.35507,693.61975,54.943695,272.37894,44.880974,788.55237,241.76782,1045.5829,776.3739,516.3798,98.11431,0.0,False
611256447031857156,ECDFS,4XMM J033244.2-273403,4XMMDR14,1.0174126081549661e-14,53.18451797906674,-27.56763646377694,53.1844621,-27.5676041,ECDF-S 111               ,QX  ,22.37,22.58,n  ,n,n,2.57,1874  ,1874  ,CXOX J033244.3-273403 ,                      ,4XMM J033244.2-273403 ,                      ,0.0011977930738967,QSO,1.2493137165379418e-14,22.961416,22.821115,22.718454,23.098265,,22.574757,2373.7424,28.55547,2701.1812,65.162125,2969.0562,72.95623,2092.639,287.18893,,,3389.2017,105.25095,0.0,False
611256447031853757,ECDFS,2CXO J033226.1-273712,CSC2.1,9.216e-16,53.10897995390718,-27.620232387606432,53.108906,-27.620218,ECDF-S 132               ,QX  ,25.06,26.17,D  ,n,n,3.61,1874  ,1874  ,CXO J033226.1-273712  ,                      ,                      ,                      ,0.0084944923493994,QSO,1.5609509943679407e-15,26.950504,24.618048,24.80467,24.976084,24.97141,24.552967,60.228,16.932766,516.1564,37.940063,434.64203,31.750334,371.16467,163.22147,372.7656,781.1343,548.0415,76.6844,1.0,False
611256447031839563,ECDFS,2CXO J033300.6-273457,CSC2.1,1.854e-14,53.25248789727937,-27.58268436960165,53.252451,-27.5826277,ECDF-S 55                ,QX  ,21.9,22.49,n  ,n,n,1.122,1874  ,1874  ,CXOG J033300.5-273457 ,                      ,4XMM J033300.5-273457 ,                      ,0.0004776322567837,QSO,2.0633007337003882e-14,23.16173,22.020483,22.40176,24.072992,20.859028,21.30018,1973.8226,29.7443,5646.8555,61.26789,3974.6238,67.52626,852.71405,256.06976,16458.455,1605.0962,10962.951,121.06173,1.0,False
611256447031854517,ECDFS,2CXO J033303.7-273611,CSC2.1,3.638e-15,53.26556179828725,-27.60310804818765,53.2655556,-27.6030556,SWIRE J033303.72-273611.1,KX  ,19.79,20.87,jm ,-,-,0.623,ATLAS ,ATLAS ,CXO J033303.7-273611  ,                      ,4XMM J033303.7-273610 ,                      ,0.0004193346235747,QSO,1.0751916272508228e-13,20.83548,20.214214,20.567257,21.117855,19.879194,20.075483,16819.3,32.144543,29806.723,61.07997,21532.646,55.531254,12967.544,291.80127,40580.965,1094.4332,33869.363,107.206566,1.0,False
611256447031855796,ECDFS,2CXO J033256.7-273508,CSC2.1,1.815e-15,53.23634207839759,-27.585789771865887,53.236373,-27.585791,ECDF-S 63                ,QX  ,24.26,24.89,D  ,n,n,2.935,1874  ,1874  ,CXOG J033256.7-273508 ,                      ,4XMM J033256.6-273507 ,                      ,0.0037876796249233,QSO,3.3985877578885478e-15,29.595304,23.70314,23.981075,,22.433605,23.241611,5.2708187,25.733244,1198.7932,55.50009,928.0471,53.15272,-22.012007,263.32852,3859.7407,1589.3801,1833.8138,103.34555,0.0,False
611257065507127748,ECDFS,4XMM J033337.7-272846,4XMMDR14,2.0165751121910282e-13,53.40731891337807,-27.47952342679856,53.4073151,-27.4795354,SWIRE3J033337.73-272846.3,KX  ,20.46,20.77,jG ,-,-,0.573,ATLAS ,ATLAS ,4XMM J033337.7-272846 ,                      ,                      ,                      ,0.0270179509522083,QSO,2.3005648142373404e-14,,,,,,19.672071,,,,,,,,,,,49110.156,501.18985,1.0,False
611256378312362016,ECDFS,4XMM J033344.6-273640,4XMMDR14,1.7793744789781386e-14,53.43568868118161,-27.61123736637265,53.435648,-27.611237,SVA1_COADD-2940189627    ,QX  ,22.69,23.1,n  ,n,n,2.095,OzDES2,OzDES2,4XMM J033344.6-273640 ,                      ,                      ,                      ,0.0014474960386822,QSO,1.5634628552701416e-14,23.106985,22.21311,22.672308,23.512524,21.923855,21.854866,2075.898,37.28083,4728.8516,81.645996,3097.9675,70.70698,1428.8632,269.32388,6172.459,1641.2635,6577.388,174.86479,0.0,False
611254591605984262,ECDFS,4XMM J033006.3-280459,4XMMDR14,2.2307344502408427e-14,52.52673761558429,-28.083512495392945,52.526708,-28.083526,SVA1_COADD-2940870293    ,QX  ,22.82,23.5,n  ,n,n,1.026,OzDES2,OzDES2,4XMM J033006.3-280459 ,                      ,LSXPS J033006.3-280459,                      ,0.0012535551213986,QSO,1.646492868448116e-14,22.975756,22.215075,22.534948,24.540714,21.538132,21.79599,2342.5981,37.48021,4720.3037,61.104412,3515.7742,41.007633,554.2608,207.60657,8805.367,1347.3042,6943.907,126.43797,1.0,False
611254591605986092,ECDFS,4XMM J033017.8-280231,4XMMDR14,3.628528548590623e-14,52.574161576406,-28.042030623721487,52.5741645,-28.0420312,SWIRE3J033017.79-280231.2,QX  ,19.64,20.64,pG ,1,-,1.831,ATLAS ,ATLAS ,4XMM J033017.8-280231 ,                      ,                      ,                      ,0.0002633828000027,QSO,1.9574504318515612e-13,20.06537,19.571053,19.889494,20.490149,19.54982,19.532806,34186.29,42.567654,53898.777,52.987064,40197.812,38.191433,23117.486,215.85632,54963.16,864.3872,55831.227,108.09085,0.0,False
611255278800748380,ECDFS,4XMM J033041.7-275657,4XMMDR14,8.484575719682873e-15,52.67384067977879,-27.949591074894258,52.6738375,-27.949584,Gaia 5060404169786172672 ,X   ,20.23,20.64,G  ,n,-,2.38,GAIA3 ,GAIA3 ,4XMM J033041.7-275657 ,                      ,                      ,                      ,0.0002072086804906,X-ray Obj,1.0144057434751776e-13,20.55837,20.592388,20.57222,21.246414,20.33805,20.444553,21709.584,24.598612,21039.936,38.97901,21434.445,26.488106,11519.511,119.53706,26593.77,514.4821,24108.973,77.57484,1.0,False
611255278800748501,ECDFS,4XMM J033016.0-275647,4XMMDR14,3.960709798328521e-14,52.56725621248378,-27.94671850037172,52.56721,-27.94669,SVA1_COADD-2940891500    ,AX  ,21.26,22.37,n  ,n,n,0.572,OzDES2,OzDES2,4XMM J033016.0-275647 ,                      ,                      ,                      ,0.0006113451444814,AGN,6.026967640249482e-14,22.920368,20.353197,21.380465,24.177952,19.776585,19.936888,2465.2024,33.482925,26225.342,59.859432,10181.565,37.216164,774.14014,202.26334,44603.195,1018.49,38480.863,126.278984,1.0,False
611255347520216537,ECDFS,4XMM J032935.9-275703,4XMMDR14,1.3569228104689818e-14,52.39983742745432,-27.95115891591363,52.3997918,-27.9511112,6dF J032936.0-275704     ,NRX ,14.27,15.91,p  ,1,1,0.067,6dF   ,ATLAS ,4XMM J032935.9-275703 ,RACS J032936.0-275704 ,                      ,                      ,0.1062742683287968,AGN,1.2356581346754886e-13,,,,,,17.846912,,,,,,,,,,,263775.94,490.86316,1.0,False
611255347520210793,ECDFS,4XMM J032940.4-275143,4XMMDR14,6.57288012537692e-14,52.418694639618536,-27.86212943427669,52.4186848,-27.8621315,SWIRE3J032940.46-275143.6,QX  ,19.9,20.9,pG ,-,-,1.728,ATLAS ,ATLAS ,4XMM J032940.4-275143 ,                      ,                      ,                      ,0.0044140949077281,QSO,2.7015637905025285e-14,,,,,,19.49762,,,,,,,,,,,57670.28,562.4292,0.0,False
611255278800753421,ECDFS,4XMM J033043.4-275121,4XMMDR14,3.318059802609463e-14,52.68115268492787,-27.856180364431577,52.6811494,-27.8561818,WCDFS J033043.49-275122.2,AX  ,22.04,23.36,dN ,-,-,0.665,RLAGN ,RLAGN ,4XMM J033043.4-275121 ,                      ,                      ,                      ,0.0003885665300958,AGN,2.501362958311566e-14,23.70543,21.474289,22.496136,25.146091,20.484932,20.84167,1196.2675,19.236956,9338.66,41.53192,3643.7258,25.211884,317.36813,152.69475,23228.836,631.08484,16723.691,91.364265,1.0,False
611255210081276721,ECDFS,4XMM J033058.5-275148,4XMMDR14,1.9099076771608887e-14,52.743903889040645,-27.86343920996612,52.7439041,-27.8634434,SVA1_COADD-2940153538    ,QX  ,20.15,20.96,jG ,-,-,1.562,OzDES2,OzDES2,4XMM J033058.5-275148 ,                      ,                      ,                      ,4.323203908849748e-05,QSO,9.074260178986837e-14,21.036173,20.347315,20.68081,21.397718,20.227726,20.248878,13980.771,21.107191,26367.79,37.99198,19394.377,24.16087,10021.036,102.76172,29438.078,467.04102,28870.11,75.3562,1.0,False
611255897276037318,ECDFS,4XMM J033052.1-274927,4XMMDR14,1.1923629435423107e-14,52.7175031350586,-27.824143407500983,52.7175025,-27.8241461,SVA1_COADD-2940159491    ,QX  ,18.18,21.23,pG ,-,-,1.952,OzDES2,OzDES2,4XMM J033052.1-274927 ,                      ,                      ,                      ,0.0001228581185551,QSO,7.259586583054089e-14,21.12899,20.81663,21.047863,21.14926,20.655993,20.693537,12835.237,26.284937,17113.87,40.550377,13831.036,26.234505,12597.832,140.89589,19842.805,554.7937,19168.36,84.96157,0.0,False
611255897276043237,ECDFS,2CXO J033119.4-274432,CSC2.1,4.945e-15,52.83101935929985,-27.74243236489172,52.8309848,-27.7424057,ECDF-S 221               ,QX  ,22.58,23.41,j  ,n,-,1.218,1874  ,1874  ,CXOG J033119.4-274432 ,                      ,                      ,                      ,0.000192973237071,QSO,1.0521671887490447e-14,23.572676,22.846495,23.03269,23.347979,22.199978,22.552002,1351.8538,19.376898,2638.7737,35.908047,2222.9219,25.02585,1662.6802,117.000305,4786.398,623.67114,3460.9832,76.75082,1.0,False
611255965995515066,ECDFS,4XMM J033036.9-274523,4XMMDR14,8.989707205909764e-15,52.65425372885673,-27.756781672022395,52.654255,-27.7567783,SVA1_COADD-2940167828    ,QX  ,18.95,21.67,jG ,1,-,2.01,OzDES2,OzDES2,4XMM J033036.9-274523 ,                      ,                      ,                      ,0.0009934584837843,QSO,6.53704903194343e-14,21.222954,21.005093,21.165998,21.178473,20.931429,20.80053,11771.13,35.539246,14386.77,65.00345,12405.1045,48.922462,12263.394,250.06544,15396.726,1001.8687,17369.55,139.30222,1.0,False
611255897276046064,ECDFS,4XMM J033111.3-274132,4XMMDR14,1.8173618737834212e-14,52.797417972643096,-27.692251315968253,52.7974182,-27.6922522,Boutsia 31               ,QX  ,20.33,21.29,jG ,-,-,1.96,0224  ,0224  ,4XMM J033111.3-274132 ,                      ,                      ,                      ,0.0002966765687703,QSO,6.710584674022086e-14,21.290012,20.877466,21.132156,21.156155,20.724892,20.737709,11066.116,27.675495,16181.29,48.68546,12797.863,36.928326,12518.1,178.92252,18622.736,687.79456,18404.18,100.46301,0.0,False
611255965995517073,ECDFS,4XMM J033040.2-274203,4XMMDR14,1.1380968460402222e-14,52.66787705351643,-27.70112075365862,52.6678747,-27.7011189,SVA1_COADD-2940176468    ,QX  ,19.99,19.7,jG ,-,-,2.006,OzDES2,OzDES2,4XMM J033040.2-274203 ,                      ,                      ,                      ,0.0001246831391052,QSO,2.2076028337292115e-13,19.853447,19.750757,19.904392,19.758741,19.65909,19.559895,41554.805,54.030094,45676.95,85.27272,39649.992,71.85234,45342.277,308.4213,49700.883,1023.80054,54455.598,213.24373,0.0,False
611255828556570675,ECDFS,4XMM J033150.9-274116,4XMMDR14,1.431161606054148e-14,52.9623390887781,-27.687833428427336,52.9623192,-27.6877854,ECDF-S 186               ,AX  ,22.02,22.24,n  ,-,n,0.665,1874  ,1874  ,CXO J033150.9-274116  ,                      ,4XMM J033150.9-274116 ,LSXPS J033151.0-274114,0.000281652874001,AGN,2.4472622781309228e-14,22.486252,21.778471,22.24415,22.850174,21.306963,21.584505,3677.049,17.8052,7056.862,34.072887,4595.578,23.450562,2629.8474,136.89992,10894.69,526.2122,8437.193,71.952324,1.0,False
611255828556570092,ECDFS,2CXO J033154.4-274159,CSC2.1,3.6e-15,52.9766700636729,-27.699780294738986,52.976663,-27.699722,ECDF-S 180               ,QX  ,25.18,25.66,D  ,n,n,2.304,1874  ,1874  ,CXO J033154.4-274159  ,                      ,4XMM J033154.3-274158 ,LSXPS J033154.2-274159,0.0036061836721061,QSO,1.0317100091243342e-15,25.392553,25.291204,25.268745,25.992563,,24.462048,252.91743,14.767803,277.6633,30.358957,283.46677,20.715887,145.53737,120.56631,-1451.7158,504.48022,595.91046,67.95872,1.0,False
611256515751329667,ECDFS,2CXO J033139.2-273752,CSC2.1,1.161e-14,52.913563208142406,-27.63121404784479,52.9135417,-27.6311112,ECDF-S 200               ,QX  ,21.5,22.0,n  ,n,n,2.79,1874  ,1874  ,CXOG J033139.2-273752 ,                      ,4XMM J033139.2-273752 ,                      ,0.000459549311978,QSO,4.4856452726770994e-14,21.674334,21.439775,21.453335,21.465714,21.505447,21.402233,7767.234,23.697811,9640.279,49.759266,9520.637,41.975544,9412.713,418.1588,9074.464,675.4001,9979.462,104.94441,1.0,False
611256515751328119,ECDFS,2CXO J033140.0-273918,CSC2.1,1.464e-15,52.91690262483315,-27.654981987861103,52.916899,-27.654998,EIS J033140.06-273917.8  ,QX  ,23.14,23.19,D  ,n,n,2.149,1708  ,1708  ,CXOX J033140.1-273918 ,                      ,4XMM J033140.3-273914 ,                      ,0.0010195698884125,QSO,6.72049668714192e-15,23.724075,23.467154,23.658075,23.525799,23.633776,23.259548,1175.8976,19.88831,1489.8356,37.863228,1249.5961,29.872673,1411.4979,172.90997,1277.8784,551.9971,1803.7668,85.79086,0.0,False
611256515751330060,ECDFS,2CXO J033137.8-273724,CSC2.1,5.156e-15,52.90774747796199,-27.623483458946684,52.907779,-27.623493,ECDF-S 203               ,QX  ,24.12,24.58,D  ,n,n,3.0,1874  ,1874  ,CXOG J033137.8-273724 ,                      ,4XMM J033137.7-273724 ,                      ,0.0014576086409224,QSO,3.29991842311799e-15,24.512047,23.976957,24.21652,25.306982,24.012835,23.882982,569.0908,21.604956,931.57404,46.495815,747.1224,38.22023,273.65762,320.52127,901.2935,615.34106,1015.7971,110.14245,1.0,False
611255828556565619,ECDFS,2CXO J033144.6-274519,CSC2.1,1.822e-15,52.9360466338097,-27.75544766259964,52.9359445,-27.7553612,ECDF-S 193               ,NX  ,19.07,20.96,j  ,1,-,0.219,1874  ,1874  ,CXOG J033144.6-274519 ,                      ,                      ,                      ,0.0005137911723118,AGN,1.382209895560636e-13,20.990082,19.712564,20.107477,22.079384,19.24927,19.483633,14587.046,16.830172,47312.285,35.381496,32885.84,24.102053,5348.6787,108.996605,72492.4,455.08334,58418.008,68.09301,1.0,False
611255897276044662,ECDFS,2CXO J033127.2-274247,CSC2.1,2.633e-15,52.86336292255337,-27.71299298863892,52.863356,-27.712965,RID 85                   ,QRX ,24.39,26.3,D  ,n,n,4.497,0216  ,0216  ,CXOG J033127.2-274247 ,VLAJ033127.17-274246.9,RACS J033127.1-274245 ,                      ,0.0002804383020522,QSO,2.3906234301229065e-15,27.820446,23.786913,24.298943,,23.884537,23.353067,27.02848,19.429878,1109.7747,35.95214,692.50543,24.816917,-105.12297,140.73041,1014.34375,563.49426,1654.9059,76.60323,0.0,False
611256515751330207,ECDFS,2CXO J033211.6-273726,CSC2.1,6.532e-14,53.04855397764233,-27.62396478811717,53.0485548,-27.6239672,GALEX J033211.6-273726   ,QRX ,19.15,19.79,pG ,-,-,0.605,1874  ,1874  ,CXO J033211.6-273726  ,VLAJ033211.64-273725.8,RACS J033211.7-273727 ,NVSS J033211.3-273727 ,0.0004440713428674,QSO,3.722257935427953e-13,19.345741,18.91324,19.161982,19.730526,18.957592,18.886799,66329.03,35.444397,98787.97,63.2148,78561.125,59.073452,46536.09,222.77867,94833.836,773.114,101223.29,98.935425,0.0,False
611256515751332022,ECDFS,2CXO J033200.8-273557,CSC2.1,7.42e-15,53.003554448806575,-27.599166574583165,53.003618,-27.599066,WCDFS J033200.85-273556.9,ARX ,22.52,24.9,d  ,n,n,0.266,RLAGN ,RLAGN ,CXOG J033200.8-273557 ,VLAJ033200.83-273556.5,RACS J033200.7-273556 ,4XMM J033200.7-273557 ,0.0061382451825379,AGN,7.449830797261592e-15,24.901382,22.838055,23.718117,25.241808,22.293823,22.043196,397.60043,18.66259,2659.364,40.164696,1182.3707,40.269745,290.58728,180.5415,4390.06,1401.0934,5529.953,95.346436,1.0,False
611256515751332675,ECDFS,2CXO J033158.8-273516,CSC2.1,8.664e-15,52.99540737438081,-27.587889846184307,52.9954293,-27.5878008,ECDF-S 173               ,QX  ,22.48,23.0,n  ,n,n,2.818,1874  ,1874  ,CXOG J033158.9-273516 ,                      ,                      ,                      ,0.000861851371852,QSO,1.1836935431612964e-14,23.095026,22.583008,22.670801,25.00399,22.318485,22.642508,2098.8904,20.64332,3363.541,45.372883,3102.2717,45.26208,361.74628,200.46837,4291.4663,1398.9523,3184.1765,103.33511,1.0,False
611256515751330207,ECDFS,1eRASS J033211.9-273729,eRASS1,4.350831760840945e-13,53.04855397764233,-27.62396478811717,53.0485548,-27.6239672,GALEX J033211.6-273726   ,QRX ,19.15,19.79,pG ,-,-,0.605,1874  ,1874  ,CXO J033211.6-273726  ,VLAJ033211.64-273725.8,RACS J033211.7-273727 ,NVSS J033211.3-273727 ,0.0004440713428674,QSO,3.722257935427953e-13,19.345741,18.91324,19.161982,19.730526,18.957592,18.886799,66329.03,35.444397,98787.97,63.2148,78561.125,59.073452,46536.09,222.77867,94833.836,773.114,101223.29,98.935425,0.0,False
611256584470803431,ECDFS,2CXO J033124.9-273852,CSC2.1,5.5e-15,52.85387602600669,-27.6477766694347,52.8538795,-27.6477439,ECDF-S 215               ,QX  ,22.65,23.0,n  ,n,n,3.45,1874  ,1874  ,CXOG J033124.9-273852 ,                      ,4XMM J033124.8-273852 ,                      ,0.0006605366156755,QSO,1.5544027628378025e-14,23.202042,22.088476,22.296877,,21.916323,21.921669,1901.88,22.687286,5304.0703,47.26855,4377.733,36.023914,-33.77053,168.86089,6215.4243,759.7864,6184.8984,112.39916,0.0,False
611256584470805272,ECDFS,2CXO J033123.6-273631,CSC2.1,2.456e-15,52.84807150169444,-27.60885984755079,52.8480587,-27.6088369,ECDF-S 252               ,QX  ,22.0,22.0,N  ,n,n,1.644,1874  ,1874  ,CXO J033123.4-273632  ,                      ,4XMM J033123.4-273633 ,                      ,0.0005185348791581,QSO,2.2501878794293748e-14,22.316828,22.049015,22.30954,22.572805,21.977106,22.057533,4298.0234,26.193962,5500.395,60.17225,4326.969,51.101505,3395.2976,352.3599,5877.03,900.5992,5457.4146,149.93716,1.0,False
611256515751333272,ECDFS,2CXO J033136.7-273445,CSC2.1,2.971e-15,52.90302427400496,-27.579406261294345,52.903021,-27.579413,EIS J033136.73-273445.7  ,QX  ,24.26,23.66,D  ,n,n,2.176,1708  ,1708  ,CXO J033136.7-273446  ,                      ,4XMM J033136.6-273445 ,                      ,0.0006319855014344,QSO,3.54297848031357e-14,21.69764,21.837286,21.890425,21.830849,21.724993,21.721725,7602.284,37.535934,6684.7583,66.23842,6365.466,62.450336,6724.503,381.196,7413.1494,964.3862,7435.493,157.30124,0.0,False
611256653190273923,ECDFS,4XMM J033042.2-273508,4XMMDR14,2.0463480831177903e-14,52.67614355269709,-27.58561867388553,52.676147,-27.5856243,SVA1_COADD-2940192165    ,QX  ,19.72,19.92,jG ,-,-,1.122,OzDES2,OzDES2,4XMM J033042.2-273508 ,                      ,                      ,                      ,0.000943114210723,QSO,1.0304993064278027e-13,20.58297,20.367083,20.279165,20.92104,20.31143,,21223.27,162.3262,25892.062,155.37134,28075.908,132.0576,15544.762,555.57404,27253.852,1441.0227,,,1.0,False
611256653190268573,ECDFS,4XMM J033028.0-273736,4XMMDR14,2.0385699489697442e-14,52.61717798571467,-27.62682175117238,52.6171914,-27.6268414,SVA1_COADD-2940934903    ,QX  ,20.1,21.25,jG ,-,-,2.14,OzDES2,OzDES2,4XMM J033028.0-273736 ,                      ,                      ,                      ,0.0045709196498043,QSO,5.902447748204765e-14,20.474018,,,,,19.966312,23463.479,113.20529,,,,,,,,,37452.023,422.54022,0.0,False
611255965995501626,ECDFS,4XMM J033008.6-274541,4XMMDR14,1.9265300211243972e-14,52.53615724274245,-27.76145829933964,52.536155,-27.761451,SVA1_COADD-2940914758    ,QX  ,22.92,23.72,D  ,n,n,2.939,OzDES2,OzDES2,4XMM J033008.6-274541 ,                      ,                      ,                      ,0.0067459470636201,QSO,1.2009084064127887e-14,23.566843,22.151354,22.669104,,,21.856722,1359.1354,55.97994,5005.625,219.82506,3107.1216,187.11021,,,,,6566.1562,345.76083,0.0,False
611256653190267456,ECDFS,4XMM J033040.3-273931,4XMMDR14,6.564094530241409e-15,52.66834335678888,-27.658387175022707,52.6683347,-27.6583811,WCDFS J033040.42-273930.3,QX  ,20.86,21.12,dG ,-,-,1.573,RLAGN ,RLAGN ,4XMM J033040.3-273931 ,                      ,                      ,                      ,0.000869630370561,QSO,6.763116751012783e-14,21.169563,20.892244,20.97505,21.57307,20.589682,20.818491,12364.443,50.639004,15962.56,95.62659,14790.409,80.32674,8526.523,360.00473,21092.459,1004.0137,17084.56,294.5421,1.0,False
611257271665557622,ECDFS,4XMM J033117.0-273029,4XMMDR14,3.306407678573854e-14,52.82069256259322,-27.50837515641378,52.820635,-27.508334,SVA1_COADD-2940203561    ,QX  ,21.56,22.17,p  ,-,1,1.355,OzDES2,OzDES2,4XMM J033117.0-273029 ,                      ,                      ,                      ,0.0149948518871758,QSO,1.935774023452569e-14,21.976297,21.446266,,,21.175034,,5881.4014,97.529076,9582.82,302.54355,,,,,12302.317,1379.933,,,1.0,False
