name,ra,dec,e_pos_raw,field,cat,F,e_pos_1sig,e_pos_95,tract,patch,DP1_flag,obj_flag,dia_flag,objectId
2CXO J033154.7-273923,52.97816666666667,-27.656375,0.45,ECDFS,CSC2.1,1.599e-15,0.2295918367346938,0.45,5063,45,True,True,False,611256515751328109
2CXO J033152.2-275456,52.967875,-27.91585555555556,0.45,ECDFS,CSC2.1,9.117e-16,0.2295918367346938,0.45,5063,25,True,False,False,
2CXO J033146.0-274143,52.94175,-27.69539444444445,0.45,ECDFS,CSC2.1,7.151e-16,0.2295918367346938,0.45,5063,35,True,True,False,611255828556570413
2CXO J033151.4-281317,52.964375,-28.221466666666664,0.45,ECDFS,CSC2.1,1.393e-14,0.2295918367346938,0.45,5063,5,True,False,False,
2CXO J033202.5-275052,53.010625,-27.84805833333333,0.46,ECDFS,CSC2.1,0.0,0.2346938775510204,0.46,5063,35,True,True,False,611255828556558150
2CXO J033234.2-274940,53.142833333333336,-27.827919444444444,0.46,ECDFS,CSC2.1,5.354e-17,0.2346938775510204,0.46,5063,34,True,True,False,611255759837082547
2CXO J033258.2-273811,53.24275,-27.63658055555556,0.46,ECDFS,CSC2.1,2.035e-15,0.2346938775510204,0.46,5063,44,True,False,False,
2CXO J033219.3-275406,53.08079166666666,-27.90177222222222,0.46,ECDFS,CSC2.1,8.021e-17,0.2346938775510204,0.46,5063,25,True,False,False,
2CXO J033245.7-274213,53.19045833333333,-27.703652777777776,0.46,ECDFS,CSC2.1,1.032e-15,0.2346938775510204,0.46,5063,34,True,True,False,611255759837091183
2CXO J033222.6-274140,53.09462499999999,-27.694691666666667,0.46,ECDFS,CSC2.1,0.0,0.2346938775510204,0.46,5063,34,True,True,False,611255759837093532
2CXO J033300.6-273457,53.2525,-27.58267777777778,0.46,ECDFS,CSC2.1,1.854e-14,0.2346938775510204,0.46,5063,44,True,True,False,611256447031839563
2CXO J033151.1-275856,52.96325,-27.982405555555555,0.46,ECDFS,CSC2.1,1.497e-15,0.2346938775510204,0.46,5063,25,True,False,False,
2CXO J033329.2-275926,53.371875,-27.99078055555556,0.46,ECDFS,CSC2.1,2.555e-14,0.2346938775510204,0.46,5063,23,True,True,False,611255003922838489
2CXO J033147.6-274829,52.94875,-27.80828333333333,0.46,ECDFS,CSC2.1,3.913e-16,0.2346938775510204,0.46,5063,35,True,True,False,611255828556561152
2CXO J033135.4-280315,52.897666666666666,-28.054433333333336,0.46,ECDFS,CSC2.1,1.235e-14,0.2346938775510204,0.46,5063,16,True,True,True,611254522886508645
2CXO J033240.0-274755,53.16675,-27.79883611111111,0.46,ECDFS,CSC2.1,4.337e-17,0.2346938775510204,0.46,5063,34,True,False,False,
2CXO J033301.4-274059,53.25591666666666,-27.683141666666668,0.46,ECDFS,CSC2.1,5.782e-16,0.2346938775510204,0.46,5063,44,True,True,False,611256447031849249
2CXO J033202.8-275102,53.01191666666666,-27.850697222222223,0.46,ECDFS,CSC2.1,0.0,0.2346938775510204,0.46,5063,35,True,True,False,611255828556557692
2CXO J033256.4-275848,53.235375,-27.980141666666665,0.46,ECDFS,CSC2.1,7.283e-16,0.2346938775510204,0.46,5063,24,True,True,True,611255072642314454
4XMM J033412.8-282500,53.55346964143924,-28.416886755044576,0.2210271060466766,ECDFS,4XMMDR14,4.925607447955893e-13,0.23689936339408,0.4643227522523968,4849,86,True,True,True,609788736447726989
2CXO J033133.3-281240,52.889125,-28.21113888888889,0.47,ECDFS,CSC2.1,4.58e-14,0.2397959183673469,0.47,5063,6,True,False,False,
2CXO J033136.9-275510,52.904,-27.919675,0.47,ECDFS,CSC2.1,1.564e-15,0.2397959183673469,0.47,5063,25,True,True,False,611255141361796839
2CXO J033225.1-275449,53.10491666666667,-27.91395,0.47,ECDFS,CSC2.1,6.954e-16,0.2397959183673469,0.47,5063,24,True,True,False,611255072642320225
2CXO J033207.1-275129,53.02975,-27.858197222222223,0.47,ECDFS,CSC2.1,0.0,0.2397959183673469,0.47,5063,25,True,False,False,
2CXO J033207.3-274942,53.03075,-27.82848333333333,0.47,ECDFS,CSC2.1,0.0,0.2397959183673469,0.47,5063,35,True,False,False,
2CXO J033215.8-274629,53.065875,-27.77501388888889,0.47,ECDFS,CSC2.1,7.152e-17,0.2397959183673469,0.47,5063,35,True,True,False,611255828556564080
2CXO J033229.0-274923,53.12083333333333,-27.82314722222222,0.47,ECDFS,CSC2.1,8.614e-17,0.2397959183673469,0.47,5063,34,True,True,False,611255759837083437
2CXO J033316.0-280131,53.31704166666667,-28.02545,0.47,ECDFS,CSC2.1,5.985e-15,0.2397959183673469,0.47,5063,13,True,True,False,611254316728080719
2CXO J033304.8-274731,53.27008333333333,-27.79213888888889,0.47,ECDFS,CSC2.1,5.833e-16,0.2397959183673469,0.47,5063,34,True,True,False,611255759837085895
4XMM J033249.5-275455,53.20665878973573,-27.91540659986046,0.2244837582111358,ECDFS,4XMMDR14,4.779510036308004e-15,0.2406042424556654,0.4715843152131043,5063,24,True,False,False,
2CXO J033311.7-275653,53.299083333333336,-27.94835277777777,0.48,ECDFS,CSC2.1,5.694e-16,0.2448979591836734,0.48,5063,23,True,True,True,611255003922840529
2CXO J033311.8-274138,53.299125,-27.69413888888889,0.48,ECDFS,CSC2.1,8.973e-16,0.2448979591836734,0.48,5063,33,True,True,False,611255691117615551
2CXO J033316.6-273339,53.319291666666665,-27.56090555555556,0.48,ECDFS,CSC2.1,2.712e-14,0.2448979591836734,0.48,5063,43,True,True,False,611256378312377510
2CXO J033230.0-275026,53.12525,-27.840822222222226,0.48,ECDFS,CSC2.1,0.0,0.2448979591836734,0.48,5063,34,True,True,True,611255759837080591
2CXO J033216.7-274327,53.06970833333333,-27.724408333333333,0.48,ECDFS,CSC2.1,0.0,0.2448979591836734,0.48,5063,35,True,True,False,611255828556568238
2CXO J033218.0-274718,53.07516666666666,-27.788622222222223,0.48,ECDFS,CSC2.1,1.201e-16,0.2448979591836734,0.48,5063,35,True,True,True,611255828556562603
2CXO J033204.3-275648,53.01808333333333,-27.946691666666663,0.48,ECDFS,CSC2.1,1.599e-15,0.2448979591836734,0.48,5063,25,True,True,False,611255141361793717
2CXO J033155.6-282939,52.98191666666666,-28.49429166666667,0.48,ECDFS,CSC2.1,5.743e-15,0.2448979591836734,0.48,4848,80,True,True,False,609781452183186318
4XMM J033150.9-275716,52.96245483605488,-27.954566080542048,0.2328178733587265,ECDFS,4XMMDR14,9.5599323271002e-15,0.2495368417564056,0.4890922098425551,5063,25,True,False,False,
2CXO J033232.2-274615,53.1345,-27.770991666666667,0.49,ECDFS,CSC2.1,7.609e-17,0.25,0.49,5063,34,True,True,False,611255759837087726
2CXO J033202.2-275234,53.009625,-27.876297222222224,0.49,ECDFS,CSC2.1,1.504e-16,0.25,0.49,5063,25,True,False,False,
2CXO J033215.7-275244,53.06575,-27.87912777777778,0.49,ECDFS,CSC2.1,0.0,0.25,0.49,5063,25,True,False,False,
2CXO J033257.1-274534,53.238166666666665,-27.759569444444445,0.49,ECDFS,CSC2.1,2.44e-17,0.25,0.49,5063,34,True,True,True,611255759837087877
2CXO J033208.2-274153,53.03454166666667,-27.69826388888889,0.49,ECDFS,CSC2.1,3.278e-16,0.25,0.49,5063,35,True,True,False,611255828556570292
2CXO J033210.2-275156,53.04266666666666,-27.865672222222223,0.49,ECDFS,CSC2.1,0.0,0.25,0.49,5063,25,True,True,False,611255141361800980
2CXO J033312.9-274219,53.30375,-27.70558055555556,0.49,ECDFS,CSC2.1,1.312e-15,0.25,0.49,5063,33,True,True,False,611255691117614742
2CXO J033217.5-274941,53.07320833333333,-27.828222222222223,0.49,ECDFS,CSC2.1,3.723e-17,0.25,0.49,5063,35,True,True,True,611255828556558369
2CXO J033227.9-274639,53.116625,-27.777716666666667,0.49,ECDFS,CSC2.1,8.016e-17,0.25,0.49,5063,34,True,True,True,611255759837086764
2CXO J033159.5-275020,52.99816666666666,-27.838997222222226,0.49,ECDFS,CSC2.1,7.369e-16,0.25,0.49,5063,35,True,True,False,611255828556558873
2CXO J033241.5-274532,53.17295833333333,-27.75903333333333,0.49,ECDFS,CSC2.1,0.0,0.25,0.49,5063,34,True,True,True,611255759837088470
2CXO J033318.9-273342,53.329125,-27.5618,0.49,ECDFS,CSC2.1,2.582e-14,0.25,0.49,5063,43,True,True,False,611256378312377480
2CXO J033146.6-274552,52.94425,-27.76463055555556,0.49,ECDFS,CSC2.1,2.572e-15,0.25,0.49,5063,35,True,True,False,611255828556563911
2CXO J033152.1-273926,52.96725,-27.65728888888889,0.49,ECDFS,CSC2.1,9.12e-16,0.25,0.49,5063,45,True,False,False,
2CXO J033146.4-274124,52.943583333333336,-27.69003333333333,0.49,ECDFS,CSC2.1,9.042e-16,0.25,0.49,5063,35,True,True,False,611255828556570650
4XMM J033318.3-273641,53.32634928709339,-27.611612842743217,0.2376497089862823,ECDFS,4XMMDR14,3.3430828499372504e-14,0.254715658077473,0.4992426898318471,5063,43,True,False,False,
2CXO J033311.6-274320,53.298583333333326,-27.72230833333333,0.5,ECDFS,CSC2.1,6.84e-16,0.2551020408163265,0.5,5063,33,True,True,False,611255691117613317
2CXO J033223.4-274255,53.09766666666667,-27.71543055555556,0.5,ECDFS,CSC2.1,1.298e-16,0.2551020408163265,0.5,5063,34,True,True,True,611255759837091934
2CXO J033305.4-274241,53.27258333333333,-27.711566666666663,0.5,ECDFS,CSC2.1,2.187e-16,0.2551020408163265,0.5,5063,34,True,True,False,611255759837092368
2CXO J033215.0-274335,53.06283333333333,-27.726577777777777,0.5,ECDFS,CSC2.1,0.0,0.2551020408163265,0.5,5063,35,True,True,False,611255828556568110
2CXO J033313.9-275604,53.30825,-27.934638888888887,0.5,ECDFS,CSC2.1,1.271e-15,0.2551020408163265,0.5,5063,23,True,True,False,611255003922843313
2CXO J033252.3-274556,53.21820833333333,-27.76575833333333,0.5,ECDFS,CSC2.1,0.0,0.2551020408163265,0.5,5063,34,True,True,False,611255759837088229
2CXO J033313.4-273822,53.30620833333333,-27.639641666666662,0.5,ECDFS,CSC2.1,3.258e-15,0.2551020408163265,0.5,5063,43,True,False,False,
2CXO J033303.5-275627,53.26474999999999,-27.941052777777777,0.5,ECDFS,CSC2.1,2.516e-16,0.2551020408163265,0.5,5063,24,True,False,False,
2CXO J033233.4-275228,53.139375,-27.87453888888889,0.5,ECDFS,CSC2.1,4.903e-17,0.2551020408163265,0.5,5063,24,True,False,False,
2CXO J033311.3-274312,53.29716666666667,-27.72008888888889,0.5,ECDFS,CSC2.1,1.411e-15,0.2551020408163265,0.5,5063,33,True,True,False,611255691117613334
2CXO J033158.3-275436,52.99329166666666,-27.910083333333333,0.5,ECDFS,CSC2.1,4.602e-16,0.2551020408163265,0.5,5063,25,True,False,False,
2CXO J033151.9-273930,52.96629166666667,-27.65832222222222,0.5,ECDFS,CSC2.1,9.659e-16,0.2551020408163265,0.5,5063,45,True,False,False,
4XMM J033232.9-274547,53.13746927146664,-27.763130108576373,0.242457628250122,ECDFS,4XMMDR14,3.695964314356622e-15,0.2598688405681908,0.509342927513654,5063,34,True,False,False,
2CXO J033242.8-274810,53.17870833333333,-27.80270833333333,0.51,ECDFS,CSC2.1,1.561e-16,0.2602040816326531,0.51,5063,34,True,False,False,
2CXO J033235.5-274944,53.148375,-27.828991666666667,0.51,ECDFS,CSC2.1,4.532e-17,0.2602040816326531,0.51,5063,34,True,True,True,611255759837082612
2CXO J033226.0-274752,53.10845833333333,-27.79769444444445,0.51,ECDFS,CSC2.1,4.749e-17,0.2602040816326531,0.51,5063,34,True,True,False,611255759837085431
2CXO J033206.2-274537,53.026125,-27.760277777777777,0.51,ECDFS,CSC2.1,0.0,0.2602040816326531,0.51,5063,35,True,True,False,611255828556564580
2CXO J033201.2-275050,53.005375,-27.847513888888887,0.51,ECDFS,CSC2.1,2.356e-16,0.2602040816326531,0.51,5063,35,True,True,False,611255828556546537
2CXO J033310.1-282433,53.29225,-28.40926111111111,0.51,ECDFS,CSC2.1,4.962e-14,0.2602040816326531,0.51,4849,87,True,True,True,609788805167204402
2CXO J033214.1-274910,53.05895833333334,-27.819652777777776,0.51,ECDFS,CSC2.1,4.506e-17,0.2602040816326531,0.51,5063,35,True,True,False,611255828556558438
2CXO J033250.1-274135,53.20883333333333,-27.693058333333333,0.51,ECDFS,CSC2.1,2.161e-16,0.2602040816326531,0.51,5063,34,True,True,False,611255759837093599
2CXO J033311.1-274329,53.29633333333333,-27.724888888888888,0.51,ECDFS,CSC2.1,7.103e-16,0.2602040816326531,0.51,5063,33,True,True,True,611255691117613311
2CXO J033219.1-274446,53.079875,-27.7462,0.51,ECDFS,CSC2.1,5.4e-17,0.2602040816326531,0.51,5063,35,True,True,False,611255828556565952
2CXO J033329.1-274354,53.3715,-27.731927777777777,0.51,ECDFS,CSC2.1,,0.2602040816326531,0.51,5063,33,True,True,False,611255691117613164
2CXO J033237.9-275308,53.15820833333333,-27.88562222222222,0.51,ECDFS,CSC2.1,0.0,0.2602040816326531,0.51,5063,24,True,True,False,611255072642322944
2CXO J033237.3-274729,53.15554166666666,-27.79161666666667,0.51,ECDFS,CSC2.1,1.536e-17,0.2602040816326531,0.51,5063,34,True,True,False,611255759837085241
2CXO J033143.9-274118,52.93291666666666,-27.688258333333334,0.51,ECDFS,CSC2.1,5.363e-16,0.2602040816326531,0.51,5063,35,True,False,False,
2CXO J033147.5-274354,52.94820833333333,-27.731636111111108,0.51,ECDFS,CSC2.1,4.737e-16,0.2602040816326531,0.51,5063,35,True,True,False,611255828556567230
2CXO J033322.7-274536,53.34491666666666,-27.76008333333333,0.51,ECDFS,CSC2.1,7.526e-15,0.2602040816326531,0.51,5063,33,True,True,False,611255691117610541
2CXO J033134.3-274434,52.89329166666667,-27.742716666666663,0.52,ECDFS,CSC2.1,3.202e-15,0.2653061224489796,0.52,5063,36,True,True,False,611255897276043277
2CXO J033127.7-280156,52.86570833333334,-28.032308333333333,0.52,ECDFS,CSC2.1,1.415e-14,0.2653061224489796,0.52,5063,16,True,True,False,611254522886510854
2CXO J033238.8-275919,53.16195833333333,-27.98866388888889,0.52,ECDFS,CSC2.1,5.816e-15,0.2653061224489796,0.52,5063,24,True,True,False,611255072642315072
2CXO J033227.1-280124,53.11320833333333,-28.023516666666666,0.52,ECDFS,CSC2.1,2.127e-14,0.2653061224489796,0.52,5063,14,True,True,True,611254385447555416
2CXO J033258.6-274633,53.24445833333333,-27.775941666666665,0.52,ECDFS,CSC2.1,4.139e-16,0.2653061224489796,0.52,5063,34,True,False,False,
2CXO J033300.0-274925,53.25025,-27.823741666666667,0.52,ECDFS,CSC2.1,0.0,0.2653061224489796,0.52,5063,34,True,False,False,
2CXO J033219.8-274123,53.08258333333333,-27.68972777777778,0.52,ECDFS,CSC2.1,4.815e-16,0.2653061224489796,0.52,5063,35,True,True,True,611255828556571073
2CXO J033155.7-274921,52.98254166666667,-27.822636111111112,0.52,ECDFS,CSC2.1,0.0,0.2653061224489796,0.52,5063,35,True,True,False,611255828556560220
2CXO J033259.5-280123,53.248125,-28.02329444444444,0.52,ECDFS,CSC2.1,4.1e-15,0.2653061224489796,0.52,5063,14,True,True,False,611254385447555885
2CXO J033229.6-274242,53.1235,-27.71192222222222,0.52,ECDFS,CSC2.1,1.054e-16,0.2653061224489796,0.52,5063,34,True,True,False,611255759837092156
2CXO J033228.2-274640,53.117625,-27.777852777777778,0.52,ECDFS,CSC2.1,4.957e-17,0.2653061224489796,0.52,5063,34,True,False,False,
2CXO J033127.7-280051,52.865833333333335,-28.014191666666665,0.52,ECDFS,CSC2.1,8.55e-15,0.2653061224489796,0.52,5063,26,True,True,False,611255210081265419
2CXO J033143.9-273958,52.93295833333333,-27.66605277777777,0.52,ECDFS,CSC2.1,8.986e-16,0.2653061224489796,0.52,5063,45,True,True,False,611256515751327634
2CXO J033149.4-275034,52.956208333333336,-27.842894444444443,0.52,ECDFS,CSC2.1,4.061e-16,0.2653061224489796,0.52,5063,35,True,True,False,611255828556558696
2CXO J033137.8-275534,52.907875,-27.926391666666667,0.52,ECDFS,CSC2.1,8.11e-16,0.2653061224489796,0.52,5063,25,True,False,False,
2CXO J033130.6-275832,52.87779166666667,-27.97576388888889,0.52,ECDFS,CSC2.1,3.606e-15,0.2653061224489796,0.52,5063,26,True,True,False,611255210081269298
2CXO J033303.7-274810,53.26575,-27.80288055555556,0.52,ECDFS,CSC2.1,0.0,0.2653061224489796,0.52,5063,34,True,True,False,611255759837084767
2CXO J033210.7-274628,53.04495833333333,-27.774538888888888,0.52,ECDFS,CSC2.1,0.0,0.2653061224489796,0.52,5063,35,True,True,False,611255828556563807
2CXO J033310.9-275440,53.295625,-27.911288888888887,0.52,ECDFS,CSC2.1,8.703e-16,0.2653061224489796,0.52,5063,23,True,True,True,611255003922845295
2CXO J033225.8-275507,53.107708333333335,-27.918925,0.52,ECDFS,CSC2.1,1.097e-16,0.2653061224489796,0.52,5063,24,True,False,False,
4XMM J033226.6-273502,53.110844340705,-27.58408789423749,0.2485485672950744,ECDFS,4XMMDR14,1.4171859859409256e-14,0.2663971782369501,0.5221384693444222,5063,44,True,False,False,
4XMM J033234.9-275511,53.14550374182446,-27.91988745523845,0.248789981007576,ECDFS,4XMMDR14,4.470223578914622e-15,0.2666559281967588,0.5226456192656472,5063,24,True,False,False,
2CXO J033152.4-275017,52.96866666666666,-27.838225,0.53,ECDFS,CSC2.1,4.521e-15,0.2704081632653061,0.53,5063,35,True,True,False,611255828556557926
2CXO J033251.7-275841,53.21575,-27.978152777777776,0.53,ECDFS,CSC2.1,4.659e-16,0.2704081632653061,0.53,5063,24,True,True,False,611255072642314507
2CXO J033221.4-275550,53.089125,-27.93073611111112,0.53,ECDFS,CSC2.1,6.546e-16,0.2704081632653061,0.53,5063,24,True,False,False,
2CXO J033213.8-275600,53.05775,-27.93356388888889,0.53,ECDFS,CSC2.1,5.7e-16,0.2704081632653061,0.53,5063,25,True,False,False,
2CXO J033212.5-274629,53.05220833333333,-27.774844444444444,0.53,ECDFS,CSC2.1,0.0,0.2704081632653061,0.53,5063,35,True,True,False,611255828556563806
2CXO J033235.8-274059,53.149375,-27.683197222222223,0.53,ECDFS,CSC2.1,8.356e-16,0.2704081632653061,0.53,5063,44,True,True,False,611256447031849155
2CXO J033244.0-275143,53.1835,-27.86230833333333,0.53,ECDFS,CSC2.1,7.073e-18,0.2704081632653061,0.53,5063,24,True,False,False,
2CXO J033257.4-275758,53.239625,-27.966355555555555,0.54,ECDFS,CSC2.1,5.402e-16,0.2755102040816327,0.54,5063,24,True,False,False,
2CXO J033200.5-275353,53.00241666666667,-27.898097222222223,0.54,ECDFS,CSC2.1,2.002e-15,0.2755102040816327,0.54,5063,25,True,True,False,611255141361798803
2CXO J033222.8-273936,53.09524999999999,-27.660244444444444,0.54,ECDFS,CSC2.1,8.823e-16,0.2755102040816327,0.54,5063,44,True,True,True,611256447031851194
2CXO J033308.4-280038,53.285041666666665,-28.0107,0.54,ECDFS,CSC2.1,1.922e-15,0.2755102040816327,0.54,5063,23,True,True,False,611255003922835739
2CXO J033232.7-274547,53.136291666666665,-27.763269444444443,0.54,ECDFS,CSC2.1,1.316e-18,0.2755102040816327,0.54,5063,34,True,True,False,611255759837088404
2CXO J033234.1-274554,53.14241666666666,-27.765091666666667,0.54,ECDFS,CSC2.1,3.298e-17,0.2755102040816327,0.54,5063,34,True,True,False,611255759837087718
2CXO J033247.4-282928,53.19779166666667,-28.49133611111112,0.54,ECDFS,CSC2.1,4.458e-14,0.2755102040816327,0.54,4849,88,True,True,False,609788873886675045
2CXO J033225.4-274618,53.10604166666666,-27.77160555555556,0.54,ECDFS,CSC2.1,3.991e-17,0.2755102040816327,0.54,5063,34,True,True,False,611255759837087509
2CXO J033231.8-274329,53.13270833333333,-27.724863888888887,0.54,ECDFS,CSC2.1,,0.2755102040816327,0.54,5063,34,True,True,False,611255759837073088
2CXO J033234.7-275534,53.144625,-27.92625,0.54,ECDFS,CSC2.1,1.409e-16,0.2755102040816327,0.54,5063,24,True,False,False,
2CXO J033146.6-275629,52.94445833333333,-27.941494444444444,0.54,ECDFS,CSC2.1,2.455e-16,0.2755102040816327,0.54,5063,25,True,False,False,
2CXO J033251.6-275213,53.215291666666666,-27.87031388888889,0.55,ECDFS,CSC2.1,4.948e-16,0.2806122448979592,0.55,5063,24,True,False,False,
2CXO J033309.9-282754,53.291625,-28.46507777777777,0.55,ECDFS,CSC2.1,8.753e-15,0.2806122448979592,0.55,4849,87,True,True,True,609788805167200384
2CXO J033249.2-275337,53.20533333333333,-27.89381388888889,0.55,ECDFS,CSC2.1,1.215e-16,0.2806122448979592,0.55,5063,24,True,True,False,611255072642322227
2CXO J033234.5-274850,53.144,-27.813902777777777,0.55,ECDFS,CSC2.1,3.429e-17,0.2806122448979592,0.55,5063,34,True,False,False,
2CXO J033229.9-275252,53.12425,-27.88143055555556,0.55,ECDFS,CSC2.1,0.0,0.2806122448979592,0.55,5063,24,True,False,False,
2CXO J033234.1-275640,53.14245833333333,-27.94463888888889,0.55,ECDFS,CSC2.1,0.0,0.2806122448979592,0.55,5063,24,True,False,False,
2CXO J033235.0-274647,53.14604166666667,-27.78,0.55,ECDFS,CSC2.1,4.277e-17,0.2806122448979592,0.55,5063,34,True,False,False,
4XMM J033320.5-274911,53.33577201555084,-27.819742126950484,0.262549340724945,ECDFS,4XMMDR14,8.40880438738624e-15,0.2814033662646785,0.5515505978787698,5063,33,True,False,True,
4XMM J033506.8-275257,53.77874417034994,-27.882766950578787,0.2651357054710388,ECDFS,4XMMDR14,2.675997715518436e-13,0.28417546138375,0.5569839043121501,5063,21,True,True,False,611254866483888905
2CXO J033314.8-275749,53.31191666666666,-27.96368611111111,0.56,ECDFS,CSC2.1,1.499e-15,0.2857142857142857,0.56,5063,23,True,True,False,611255003922840734
2CXO J033200.6-274216,53.00266666666666,-27.704502777777776,0.56,ECDFS,CSC2.1,3.794e-16,0.2857142857142857,0.56,5063,35,True,False,False,
2CXO J033206.6-274455,53.02799999999999,-27.748786111111112,0.56,ECDFS,CSC2.1,0.0,0.2857142857142857,0.56,5063,35,True,True,False,611255828556566358
2CXO J033158.1-274459,52.99216666666667,-27.74993888888889,0.56,ECDFS,CSC2.1,0.0,0.2857142857142857,0.56,5063,35,True,True,False,611255828556565367
2CXO J033206.6-280149,53.02766666666667,-28.03048055555556,0.56,ECDFS,CSC2.1,9.027e-15,0.2857142857142857,0.56,5063,15,True,True,False,611254454167032473
