2SXPS_ID,name,ra,dec,e_pos,AstromType,l,b,MeanOffAxisAngle,OrigErr90,NearestNeighbour,NearestOKNeighbour,Exposure,FirstObsDate,LastObsDate,FirstObsMET,LastObsMET,FirstDetDate,LastDetDate,FirstDetMET,LastDetMET,FirstBlindDetDate,LastBlindDetDate,FirstBlindDetMET,LastBlindDetMET,NumObs,NumBlindDetObs,NumDetObs,BestDetectionID,NonBlindDet_band0,NonBlindDet_band1,NonBlindDet_band2,NonBlindDet_band3,DetFlag,FieldFlag,DetFlag_band0,DetFlag_band1,DetFlag_band2,DetFlag_band3,OpticalLoadingWarning,StrayLightWarning,NearBrightSourceWarning,IsPotentialAlias,PotentialAliasList,Rate_band0,Rate_band0_pos,Rate_band0_neg,HR1,HR1_pos,HR1_neg,HR2,HR2_pos,HR2_neg,Rate_band1,Rate_band1_pos,Rate_band1_neg,Rate_band2,Rate_band2_pos,Rate_band2_neg,Rate_band3,Rate_band3_pos,Rate_band3_neg,Counts_band0,Counts_band1,Counts_band2,Counts_band3,BgCounts_band0,BgCounts_band1,BgCounts_band2,BgCounts_band3,RateCF_band0,RateCF_band1,RateCF_band2,RateCF_band3,UL_band0,UL_band1,UL_band2,UL_band3,PeakRate_band0,PeakRate_band0_pos,PeakRate_band0_neg,PeakRate_band1,PeakRate_band1_pos,PeakRate_band1_neg,PeakRate_band2,PeakRate_band2_pos,PeakRate_band2_neg,PeakRate_band3,PeakRate_band3_pos,PeakRate_band3_neg,GalacticNH,PvarPchiSnapshot_band0,PvarPchiSnapshot_band1,PvarPchiSnapshot_band2,PvarPchiSnapshot_band3,PvarPchiSnapshot_HR1,PvarPchiSnapshot_HR2,PvarPchiObsID_band0,PvarPchiObsID_band1,PvarPchiObsID_band2,PvarPchiObsID_band3,PvarPchiObsID_HR1,PvarPchiObsID_HR2,WhichPow,WhichAPEC,PowECFO,PowECFU,PowFlux,PowFlux_pos,PowFlux_neg,PowUnabsFlux,PowUnabsFlux_pos,PowUnabsFlux_neg,APECECFO,APECECFU,APECFlux,APECFlux_pos,APECFlux_neg,APECUnabsFlux,APECUnabsFlux_pos,APECUnabsFlux_neg,PowPeakFlux,PowPeakFlux_pos,PowPeakFlux_neg,PowPeakUnabsFlux,PowPeakUnabsFlux_pos,PowPeakUnabsFlux_neg,APECPeakFlux,APECPeakFlux_pos,APECPeakFlux_neg,APECPeakUnabsFlux,APECPeakUnabsFlux_pos,APECPeakUnabsFlux_neg,FixedPowECFO,FixedPowECFU,FixedPowFlux,FixedPowFlux_pos,FixedPowFlux_neg,FixedPowUnabsFlux,FixedPowUnabsFlux_pos,FixedPowUnabsFlux_neg,FixedAPECECFO,FixedAPECECFU,FixedAPECFlux,FixedAPECFlux_pos,FixedAPECFlux_neg,FixedAPECUnabsFlux,FixedAPECUnabsFlux_pos,FixedAPECUnabsFlux_neg,InterpPowECFO,InterpPowECFU,InterpPowNH,InterpPowNH_pos,InterpPowNH_neg,InterpPowGamma,InterpPowGamma_pos,InterpPowGamma_neg,InterpPowFlux,InterpPowFlux_pos,InterpPowFlux_neg,InterpPowUnabsFlux,InterpPowUnabsFlux_pos,InterpPowUnabsFlux_neg,InterpAPECECFO,InterpAPECECFU,InterpAPECNH,InterpAPECNH_pos,InterpAPECNH_neg,InterpAPECkT,InterpAPECkT_pos,InterpAPECkT_neg,InterpAPECFlux,InterpAPECFlux_pos,InterpAPECFlux_neg,InterpAPECUnabsFlux,InterpAPECUnabsFlux_pos,InterpAPECUnabsFlux_neg,P_pow,P_APEC,FittedPowECFO,FittedPowECFU,FittedPowNH,FittedPowNH_pos,FittedPowNH_neg,FittedPowGamma,FittedPowGamma_pos,FittedPowGamma_neg,FittedPowFlux,FittedPowFlux_pos,FittedPowFlux_neg,FittedPowUnabsFlux,FittedPowUnabsFlux_pos,FittedPowUnabsFlux_neg,FittedPowCstat,FittedPowDOF,FittedPowReducedChi2,FittedAPECECFO,FittedAPECECFU,FittedAPECNH,FittedAPECNH_pos,FittedAPECNH_neg,FittedAPECkT,FittedAPECkT_pos,FittedAPECkT_neg,FittedAPECFlux,FittedAPECFlux_pos,FittedAPECFlux_neg,FittedAPECUnabsFlux,FittedAPECUnabsFlux_pos,FittedAPECUnabsFlux_neg,FittedAPECCstat,FittedAPECDOF,FittedAPECReducedChi2,HasSpec,NumExternalMatches,NumExternalMatches_slim,MatchInROSHRI,MatchIn2RXS,MatchIn3XMMDR8,MatchIn3XMM_Stack,MatchInXMMSL2,MatchInSwiftFT,MatchIn1SWXRT,MatchInXRTGRB,MatchInSDSSQSO,MatchIn2MASS,MatchInUSNOB1,MatchIn2CSC,MatchIn1SXPS,MatchInALLWISE,field,catalog,flux,cat
12856,2SXPS J002447.4-715916,6.19755,-71.98791,0.9,1,305.83934,-44.9896,6.11,0.9,28.08,28.08,169607,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,1,25,3107321,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,,0.001775,0.0001483,-0.0001483,0.208,0.0997,-0.0997,-0.257,0.0795,-0.0837,0.0005132,8.685e-05,-8.685e-05,0.0007828,9.193e-05,-9.193e-05,0.000429,7.981e-05,-7.981e-05,313,101.0,127.0,85.0,76.7,32.7,22.8,27.9,1.43,1.43,1.43,1.43,0.00222,0.00076,0.001059,0.0006574,0.01558,0.001048,-0.001048,0.003507,0.0008081,-0.0008081,0.01353,0.009915,-0.006668,0.003903,0.0007441,-0.0007441,7.93e+20,0.474,0.972,0.678,0.0339,0.892,1.0,2.49e-05,2.49e-05,2.49e-05,2.49e-05,0.517,1.0,2.0,2.0,5.235e-11,5.395e-11,9.293e-14,7.7633e-15,-7.7633e-15,9.575e-14,7.9992e-15,-7.9992e-15,4.979e-11,5.086e-11,8.838e-14,7.3832e-15,-7.3832e-15,9.027e-14,7.5413e-15,-7.5413e-15,8.1582e-13,5.4888e-14,-5.489e-14,8.4061e-13,5.6556e-14,-5.6556e-14,7.7588e-13,5.22e-14,-5.2201e-14,7.9249e-13,5.3318e-14,-5.3318e-14,4.358e-11,4.883e-11,7.736e-14,6.4627e-15,-6.4627e-15,8.668e-14,7.2413e-15,-7.2413e-15,2.186e-11,2.692e-11,3.88e-14,3.2411e-15,-3.2411e-15,4.778e-14,3.9917e-15,-3.9917e-15,3.648e-11,5.081e-11,1.667e+21,9.4511e+20,-7.5545e+20,2.115,0.2712,-0.23538,6.475e-14,5.4088e-15,-5.4088e-15,9.019e-14,7.5348e-15,-7.5348e-15,3.616e-11,3.75e-11,2.073e+20,6.3518e+20,1.0,3.95,1.3461,1.0,6.419e-14,5.3621e-15,-5.3621e-15,6.657e-14,5.5612e-15,-5.5612e-15,1.0,1.0,5.235e-11,5.395e-11,4.074e+20,4.4339e+21,-4.0739e+20,1.214,1.0439,-0.59142,9.293e-14,7.7633e-15,-7.7633e-15,9.575e-14,7.9992e-15,-7.9992e-15,40.3,29.0,1.76,4.979e-11,5.086e-11,4.317e+20,3.0437e+21,-4.3172e+20,51.79,-51.785,-49.122,8.838e-14,7.3832e-15,-7.3832e-15,9.027e-14,7.5413e-15,-7.5413e-15,40.4,29.0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47Tuc,2SXPS,9.293e-14,2SXPS
13011,2SXPS J002358.5-715840,5.99396,-71.97802,2.9,1,305.92947,-44.99005,5.78,4.3,73.34,73.34,168013,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,1,2,3107374,0,0,0,1,0,0,0,-1,0,-1,0.0,0,0,0,,0.0001496,9.725e-05,-9.725e-05,0.666,0.3337,-0.0897,0.326,0.2144,-0.2296,0.0,2.302e-05,0.0,5.723e-05,5.007e-05,-5.007e-05,0.0001264,6.401e-05,-6.401e-05,90,22.0,25.0,43.0,70.5,31.9,17.5,26.5,1.46,1.46,1.46,1.46,0.0003756,9.897e-05,0.0001898,0.0002926,0.0002081,7.602e-05,-7.094e-05,0.0,2.302e-05,0.0,5.232e-05,3.8e-05,-3.354e-05,0.001202,0.0008252,-0.0005869,7.88e+20,0.0176,0.0259,0.182,0.0109,,,0.00913,0.00913,0.00913,0.00913,,,1.0,0.0,8.033e-11,8.843e-11,1.202e-14,7.8121e-15,-7.8121e-15,1.323e-14,8.5998e-15,-8.5998e-15,2.186e-11,2.689e-11,3.271e-15,2.126e-15,-2.126e-15,4.024e-15,2.6154e-15,-2.6154e-15,1.6718e-14,6.1067e-15,-5.699e-15,1.8404e-14,6.7225e-15,-6.2732e-15,4.5498e-15,1.662e-15,-1.5508e-15,5.5971e-15,2.0445e-15,-1.9078e-15,4.357e-11,4.88e-11,6.52e-15,4.2378e-15,-4.2378e-15,7.302e-15,4.7457e-15,-4.7457e-15,2.186e-11,2.689e-11,3.271e-15,2.126e-15,-2.126e-15,4.024e-15,2.6154e-15,-2.6154e-15,8.033e-11,8.843e-11,4.194e+21,1.8157e+21,1.0,0.9449,-1.0,-0.65413,1.202e-14,7.8121e-15,-7.8121e-15,1.323e-14,8.5998e-15,-8.5998e-15,,,,,,,,,,,,,,,1.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,47Tuc,2SXPS,1.202e-14,2SXPS
13361,2SXPS J002246.1-720119,5.69219,-72.02212,1.6,1,306.05011,-44.93215,4.73,2.1,89.44,89.44,164606,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,2,8,3107330,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,,0.0007617,0.0001151,-0.0001151,-0.423,0.1064,-0.1194,-0.044,0.1761,-0.1875,0.0004256,8.093e-05,-8.093e-05,0.0001618,5.529e-05,-5.529e-05,0.0001222,6.315e-05,-6.315e-05,155,80.0,35.0,40.0,58.3,25.9,14.4,24.5,1.5,1.5,1.5,1.5,0.001077,0.0006584,0.0003243,0.0002864,0.003075,0.001302,-0.001063,0.002101,0.001622,-0.001093,0.001592,0.0009287,-0.0006855,0.0001049,5.052e-05,-4.535e-05,7.84e+20,0.946,0.992,0.948,0.99,1.0,1.0,0.234,0.222,0.222,0.222,1.0,1.0,2.0,2.0,2.838e-11,2.805e-11,2.162e-14,3.2664e-15,-3.2664e-15,2.136e-14,3.2282e-15,-3.2282e-15,1.839e-11,1.872e-11,1.401e-14,2.1172e-15,-2.1172e-15,1.425e-14,2.1541e-15,-2.1541e-15,8.7269e-14,3.6953e-14,-3.017e-14,8.625e-14,3.6522e-14,-2.9819e-14,5.6566e-14,2.395e-14,-1.9557e-14,5.7552e-14,2.437e-14,-1.9897e-14,4.357e-11,4.877e-11,3.318e-14,5.0146e-15,-5.0146e-15,3.715e-14,5.6136e-15,-5.6136e-15,2.186e-11,2.687e-11,1.665e-14,2.5163e-15,-2.5163e-15,2.047e-14,3.0932e-15,-3.0932e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.838e-11,2.805e-11,412500000000000.0,1.3983e+21,-412540000000000.0,2.199,0.94734,-0.47681,2.162e-14,3.2664e-15,-3.2664e-15,2.136e-14,3.2282e-15,-3.2282e-15,30.9,26.0,1.52,1.839e-11,1.872e-11,108600000000000.0,4.8114e+20,-108560000000000.0,1.355,3.2885,-0.28613,1.401e-14,2.1172e-15,-2.1172e-15,1.425e-14,2.1541e-15,-2.1541e-15,32.9,26.0,1.72,0,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,47Tuc,2SXPS,2.162e-14,2SXPS
14125,2SXPS J002325.7-715651,5.85732,-71.94767,2.3,1,305.99513,-45.01362,8.13,3.4,60.79,60.79,158691,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,1,1,3107349,0,0,0,0,0,0,0,-1,2,1,0.0,0,0,0,,0.0001769,9.735e-05,-9.735e-05,0.002,0.3507,-0.4045,0.253,0.2776,-0.2667,1.264e-05,6.021e-05,-1.264e-05,4.082e-05,4.827e-05,-4.082e-05,6.988e-05,6.291e-05,-6.291e-05,82,28.0,20.0,34.0,60.3,26.5,15.0,25.4,1.56,1.56,1.56,1.56,0.0004073,0.0001672,0.000171,0.0002294,0.002962,0.002022,-0.001439,0.0007322,0.001246,-0.0006119,0.001574,0.00156,-0.0009553,0.0006279,0.001203,-0.0006018,7.82e+20,0.736,0.243,1.0,0.999,,,0.514,0.514,0.514,0.514,1.0,1.0,0.0,0.0,4.357e-11,4.876e-11,7.707e-15,4.241e-15,-4.241e-15,8.626e-15,4.7468e-15,-4.7468e-15,2.186e-11,2.687e-11,3.868e-15,2.1284e-15,-2.1284e-15,4.753e-15,2.6154e-15,-2.6154e-15,1.2903e-13,8.8111e-14,-6.27e-14,1.4442e-13,9.8619e-14,-7.0178e-14,6.4755e-14,4.422e-14,-3.1466e-14,7.9572e-14,5.4337e-14,-3.8666e-14,4.357e-11,4.876e-11,7.707e-15,4.241e-15,-4.241e-15,8.626e-15,4.7468e-15,-4.7468e-15,2.186e-11,2.687e-11,3.868e-15,2.1284e-15,-2.1284e-15,4.753e-15,2.6154e-15,-2.6154e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47Tuc,2SXPS,7.707e-15,2SXPS
14371,2SXPS J002312.6-715654,5.80291,-71.94858,2.8,1,306.0185,-45.01013,8.51,4.1,60.79,60.79,156526,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,1,1,3107377,0,0,0,0,0,0,0,-1,1,-1,0.0,0,0,0,,9.703e-05,9.438e-05,-9.438e-05,-0.214,0.391,-0.4306,0.133,0.4678,-0.3976,1.725e-05,6.027e-05,-1.725e-05,1.859e-05,4.625e-05,-1.859e-05,1e-05,5.964e-05,-1e-05,72,28.0,17.0,27.0,60.2,25.9,14.7,25.8,1.57,1.57,1.57,1.57,0.0003176,0.0001717,0.0001447,0.0001639,0.0001291,7.01e-05,-6.491e-05,1.725e-05,6.027e-05,-1.725e-05,1.859e-05,4.625e-05,-1.859e-05,1e-05,5.964e-05,-1e-05,7.81e+20,0.214,0.976,4.67e-05,0.573,1.0,1.0,0.99,0.99,0.99,0.99,1.0,1.0,0.0,0.0,4.356e-11,4.875e-11,4.227e-15,4.1115e-15,-4.1115e-15,4.73e-15,4.6013e-15,-4.6013e-15,2.186e-11,2.686e-11,2.121e-15,2.0635e-15,-2.0635e-15,2.606e-15,2.5351e-15,-2.5351e-15,5.6228e-15,3.0538e-15,-2.828e-15,6.2927e-15,3.4176e-15,-3.1648e-15,2.8221e-15,1.533e-15,-1.4193e-15,3.4669e-15,1.8829e-15,-1.7436e-15,4.356e-11,4.875e-11,4.227e-15,4.1115e-15,-4.1115e-15,4.73e-15,4.6013e-15,-4.6013e-15,2.186e-11,2.686e-11,2.121e-15,2.0635e-15,-2.0635e-15,2.606e-15,2.5351e-15,-2.5351e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47Tuc,2SXPS,4.227e-15,2SXPS
14871,2SXPS J002403.3-715548,6.01383,-71.93026,2.8,1,305.93101,-45.0382,8.55,4.1,54.39,54.39,152490,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,1,1,3107368,1,0,0,1,0,0,0,-1,-1,-1,0.0,0,0,0,,0.0002266,0.0001027,-0.0001027,0.027,0.447,-0.4405,0.517,0.217,-0.2004,0.0,4.44e-05,0.0,2.648e-05,4.952e-05,-2.648e-05,0.0001516,6.926e-05,-6.926e-05,84,25.0,18.0,41.0,57.7,26.3,14.9,23.4,1.65,1.65,1.65,1.65,0.0004832,0.0001525,0.0001607,0.0003398,0.0002241,7.925e-05,-7.362e-05,0.0,4.44e-05,0.0,2.648e-05,4.952e-05,-2.648e-05,0.0001364,5.624e-05,-5.062e-05,7.85e+20,0.962,0.971,1.0,0.986,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.357e-11,4.878e-11,9.871e-15,4.476e-15,-4.476e-15,1.105e-14,5.011e-15,-5.011e-15,2.186e-11,2.688e-11,4.953e-15,2.246e-15,-2.246e-15,6.089e-15,2.7612e-15,-2.7612e-15,9.762e-15,3.4526e-15,-3.208e-15,1.0929e-14,3.8653e-15,-3.5909e-15,4.8983e-15,1.732e-15,-1.6095e-15,6.0221e-15,2.1299e-15,-1.9787e-15,4.357e-11,4.878e-11,9.871e-15,4.476e-15,-4.476e-15,1.105e-14,5.011e-15,-5.011e-15,2.186e-11,2.688e-11,4.953e-15,2.246e-15,-2.246e-15,6.089e-15,2.7612e-15,-2.7612e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,47Tuc,2SXPS,9.871e-15,2SXPS
14929,2SXPS J002245.4-721022,5.68919,-72.17294,2.5,1,306.01807,-44.78304,7.34,3.7,69.82,69.82,152045,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,2,4,3107341,1,0,1,0,0,0,0,2,0,0,0.0,0,0,0,,0.000332,0.0001042,-0.0001042,0.142,0.214,-0.2651,0.081,0.185,-0.2121,4.75e-05,6.223e-05,-4.75e-05,0.0001162,5.353e-05,-5.353e-05,0.0001088,6.704e-05,-6.704e-05,95,30.0,27.0,38.0,55.9,24.4,13.2,25.1,1.61,1.61,1.61,1.61,0.0006032,0.0002059,0.0002711,0.0002806,0.002048,0.001295,-0.0009566,5.171e-05,4.314e-05,-3.884e-05,0.004028,0.003804,-0.00233,0.0001061,5.393e-05,-4.844e-05,7.95e+20,0.731,0.713,0.956,0.536,0.416,8.93e-07,0.00313,0.00222,0.00222,0.00222,1.0,0.0848,0.0,0.0,4.359e-11,4.885e-11,1.447e-14,4.5429e-15,-4.5429e-15,1.622e-14,5.0911e-15,-5.0911e-15,2.186e-11,2.693e-11,7.256e-15,2.278e-15,-2.278e-15,8.94e-15,2.8067e-15,-2.8067e-15,8.9271e-14,5.6465e-14,-4.169e-14,1.0004e-13,6.3279e-14,-4.6726e-14,4.4765e-14,2.831e-14,-2.0907e-14,5.5154e-14,3.4885e-14,-2.576e-14,4.359e-11,4.885e-11,1.447e-14,4.5429e-15,-4.5429e-15,1.622e-14,5.0911e-15,-5.0911e-15,2.186e-11,2.693e-11,7.256e-15,2.278e-15,-2.278e-15,8.94e-15,2.8067e-15,-2.8067e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,47Tuc,2SXPS,1.447e-14,2SXPS
15479,2SXPS J002327.9-721318,5.86645,-72.22179,2.5,1,305.93202,-44.74316,9.6,3.7,81.7,93.15,147527,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,77,1,1,3107383,0,0,0,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.0001293,0.0001001,-0.0001001,-0.335,0.1794,-0.6654,0.666,0.3344,-0.0983,0.0,4.441e-05,0.0,0.0,3.262e-05,0.0,8.683e-05,6.715e-05,-6.715e-05,72,25.0,13.0,34.0,57.3,26.6,14.6,24.1,1.68,1.68,1.68,1.68,0.0003649,0.0001541,0.000119,0.0002585,0.0001808,7.744e-05,-7.167e-05,0.0,4.441e-05,0.0,0.0,3.262e-05,0.0,8.683e-05,6.715e-05,-6.715e-05,8.03e+20,0.935,0.671,0.947,0.868,0.000513,0.000513,0.992,0.992,0.992,0.992,1.0,1.0,0.0,0.0,4.36e-11,4.891e-11,5.64e-15,4.3664e-15,-4.3664e-15,6.326e-15,4.8976e-15,-4.8976e-15,2.185e-11,2.698e-11,2.826e-15,2.1882e-15,-2.1882e-15,3.489e-15,2.7013e-15,-2.7013e-15,7.8851e-15,3.3766e-15,-3.125e-15,8.8444e-15,3.7874e-15,-3.5053e-15,3.9517e-15,1.692e-15,-1.5662e-15,4.8782e-15,2.089e-15,-1.9334e-15,4.36e-11,4.891e-11,5.64e-15,4.3664e-15,-4.3664e-15,6.326e-15,4.8976e-15,-4.8976e-15,2.185e-11,2.698e-11,2.826e-15,2.1882e-15,-2.1882e-15,3.489e-15,2.7013e-15,-2.7013e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47Tuc,2SXPS,5.64e-15,2SXPS
16207,2SXPS J002317.4-715525,5.82277,-71.92373,2.4,1,306.01532,-45.03563,9.53,3.4,85.13,85.13,142241,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,76,1,3,3107350,1,0,0,0,0,0,0,-1,0,2,0.0,0,0,0,,0.0003469,0.0001125,-0.0001125,-0.154,0.1752,-0.214,-0.037,0.2311,-0.2268,0.0001231,7.241e-05,-7.241e-05,0.0001037,5.79e-05,-5.79e-05,5.46e-05,6.834e-05,-5.46e-05,92,37.0,25.0,30.0,54.7,23.8,13.8,24.1,1.76,1.76,1.76,1.76,0.0006396,0.0003101,0.0002635,0.0002287,0.007599,0.005779,-0.003888,0.005085,0.004988,-0.003052,0.003465,0.002534,-0.001706,0.002622,0.004036,-0.001966,7.8e+20,0.344,0.986,0.00773,0.682,0.0,1.0,0.122,0.122,0.122,0.122,1.09e-05,1.0,0.0,0.0,4.356e-11,4.874e-11,1.511e-14,4.9006e-15,-4.9006e-15,1.691e-14,5.4836e-15,-5.4836e-15,2.186e-11,2.685e-11,7.585e-15,2.4598e-15,-2.4598e-15,9.316e-15,3.021e-15,-3.021e-15,3.3102e-13,2.5172e-13,-1.694e-13,3.7041e-13,2.8167e-13,-1.8953e-13,1.6615e-13,1.263e-13,-8.5016e-14,2.0406e-13,1.5518e-13,-1.0441e-13,4.356e-11,4.874e-11,1.511e-14,4.9006e-15,-4.9006e-15,1.691e-14,5.4836e-15,-5.4836e-15,2.186e-11,2.685e-11,7.585e-15,2.4598e-15,-2.4598e-15,9.316e-15,3.021e-15,-3.021e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47Tuc,2SXPS,1.511e-14,2SXPS
17490,2SXPS J002255.0-715557,5.72932,-71.9325,1.4,1,306.05391,-45.02246,9.03,1.8,36.21,36.21,134563,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,2013-02-11 02:37:53,2017-08-21 15:38:38,382243083,525022738,76,5,17,3107323,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,,0.001645,0.0001726,-0.0001726,0.077,0.1021,-0.1094,0.117,0.0923,-0.0957,0.0003931,9.616e-05,-9.616e-05,0.0005258,9.228e-05,-9.228e-05,0.0006291,0.0001096,-0.0001096,207,60.0,63.0,83.0,53.2,22.8,13.2,23.7,2.01,2.0,2.0,2.0,0.002163,0.0006685,0.0008071,0.0009482,0.00671,0.002514,-0.002033,0.002732,0.001709,-0.001216,0.005941,0.003686,-0.002623,0.002976,0.001401,-0.001086,7.78e+20,0.0141,0.864,0.472,0.231,1.0,2.35e-09,4.14e-09,4.46e-06,4.46e-06,1.39e-06,1.0,0.00208,2.0,0.0,3.882e-11,4.201e-11,6.388e-14,6.6997e-15,-6.6997e-15,6.913e-14,7.2503e-15,-7.2503e-15,2.187e-11,2.685e-11,3.598e-14,3.7735e-15,-3.7735e-15,4.417e-14,4.633e-15,-4.633e-15,2.6048e-13,9.76e-14,-7.894e-14,2.8188e-13,1.0562e-13,-8.5429e-14,1.4671e-13,5.497e-14,-4.4462e-14,1.8013e-13,6.7493e-14,-5.459e-14,4.356e-11,4.873e-11,7.167e-14,7.5172e-15,-7.5172e-15,8.019e-14,8.4103e-15,-8.4103e-15,2.187e-11,2.685e-11,3.598e-14,3.7735e-15,-3.7735e-15,4.417e-14,4.633e-15,-4.633e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.1,3.882e-11,4.201e-11,7.61e+20,3.6595e+21,-7.6104e+20,1.492,0.90321,-0.53873,6.388e-14,6.6997e-15,-6.6997e-15,6.913e-14,7.2503e-15,-7.2503e-15,52.6,49.0,1.56,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47Tuc,2SXPS,6.388e-14,2SXPS
