name,ra_,dec_,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_avg_b,flux_aper90_avg_lolim_b,flux_aper90_avg_hilim_b,dither_warning_flag,extent_flag,pileup_flag,var_flag,var_inter_hard_flag,man_add_flag,man_inc_flag,man_match_flag,man_pos_flag,man_reg_flag,likelihood,flux_aper90_avg_h,flux_aper90_avg_lolim_h,flux_aper90_avg_hilim_h,flux_aper90_avg_m,flux_aper90_avg_lolim_m,flux_aper90_avg_hilim_m,flux_aper90_avg_s,flux_aper90_avg_lolim_s,flux_aper90_avg_hilim_s,flux_aper90_avg_u,flux_aper90_avg_lolim_u,flux_aper90_avg_hilim_u,flux_aper90_avg_w,flux_aper90_avg_lolim_w,flux_aper90_avg_hilim_w,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,flux_aper90_u,flux_aper90_lolim_u,flux_aper90_hilim_u,flux_aper90_w,flux_aper90_lolim_w,flux_aper90_hilim_w,flux_aper_avg_hilim_w,ra,dec,e_pos,field,catalog,flux,cat
2CXO J033249.1-274050, 03 32 49.19,-27 40 50.79,0.42,0.36,64.4,7.1,                TRUE,FALSE,FALSE,FALSE,1.193e-15,9.385e-16,1.448e-15,         ,         ,         ,1.193e-15,9.385e-16,1.448e-15,         ,         ,1.227e-15,1.025e-15,1.430e-15,1.761e-15,1.518e-15,1.988e-15,1.140e-16,1.227e-15,1.025e-15,1.430e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,156.4599,1.761e-15,1.518e-15,1.988e-15,1.140e-16,8.943e-17,1.385e-16,         ,         ,         ,0.000e+00,0.000e+00,1.082e-16,         ,         ,         ,8.943e-17,1.385e-16,         ,         ,         ,0.000e+00,0.000e+00,1.082e-16,         ,         ,         ,         ,53.20495833333333,-27.680775,0.42,ECDFS,CSC2.1,1.227e-15,CSC2.1
2CXO J033249.1-275504, 03 32 49.19,-27 55 04.71,0.35,0.35,53.1,16.61,                TRUE, TRUE,FALSE,FALSE,1.043e-15,8.810e-16,1.195e-15,         ,         ,         ,1.043e-15,8.810e-16,1.195e-15,         ,         ,1.355e-15,1.213e-15,1.498e-15,7.905e-16,6.438e-16,9.290e-16,4.296e-16,1.355e-15,1.213e-15,1.498e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,542.9312,7.905e-16,6.438e-16,9.290e-16,4.296e-16,3.990e-16,4.582e-16,1.212e-16,8.732e-17,1.533e-16,0.000e+00,0.000e+00,8.379e-17,         ,         ,         ,3.990e-16,4.582e-16,1.212e-16,8.732e-17,1.533e-16,0.000e+00,0.000e+00,8.379e-17,         ,         ,         ,         ,53.20495833333333,-27.917975000000002,0.35,ECDFS,CSC2.1,1.355e-15,CSC2.1
2CXO J033249.2-273610, 03 32 49.29,-27 36 11.04,1.06,0.68,102.7,5.82,                TRUE,FALSE,FALSE,FALSE,5.547e-15,4.449e-15,6.644e-15,         ,         ,         ,5.547e-15,4.449e-15,6.644e-15,         ,         ,2.726e-15,2.239e-15,3.213e-15,1.857e-15,1.201e-15,2.476e-15,6.402e-16,2.726e-15,2.239e-15,3.213e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,95.60449,1.857e-15,1.201e-15,2.476e-15,6.402e-16,4.911e-16,7.892e-16,3.894e-16,2.527e-16,5.191e-16,0.000e+00,0.000e+00,8.804e-16,         ,         ,         ,4.911e-16,7.892e-16,3.894e-16,2.527e-16,5.191e-16,0.000e+00,0.000e+00,8.804e-16,         ,         ,         ,         ,53.205375000000004,-27.603066666666667,1.06,ECDFS,CSC2.1,2.726e-15,CSC2.1
2CXO J033249.2-275337, 03 32 49.28,-27 53 37.73,0.55,0.52,11.3,5.18,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,3.843e-17,         ,         ,         ,0.000e+00,0.000e+00,3.843e-17,         ,         ,1.215e-16,3.135e-17,2.077e-16,3.441e-16,2.458e-16,4.370e-16,0.000e+00,1.215e-16,3.135e-17,2.077e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,62.07806,3.441e-16,2.458e-16,4.370e-16,0.000e+00,0.000e+00,3.217e-17,         ,         ,         ,0.000e+00,0.000e+00,3.574e-17,         ,         ,         ,0.000e+00,3.217e-17,         ,         ,         ,0.000e+00,0.000e+00,3.574e-17,         ,         ,         ,         ,53.20533333333333,-27.89381388888889,0.55,ECDFS,CSC2.1,1.215e-16,CSC2.1
2CXO J033249.2-280345, 03 32 49.27,-28 03 46.09,1.46,0.88,177.8,3.58,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,3.609e-16,         ,         ,         ,0.000e+00,0.000e+00,3.677e-16,         ,         ,6.066e-16,2.080e-16,1.005e-15,2.082e-17,0.000e+00,3.851e-16,2.889e-16,5.571e-16,1.519e-16,9.453e-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,38.55022,0.000e+00,0.000e+00,1.922e-16,2.385e-16,1.533e-16,3.236e-16,2.474e-16,1.107e-16,3.775e-16,0.000e+00,0.000e+00,5.866e-16,         ,         ,         ,1.847e-16,3.930e-16,2.924e-16,1.426e-16,4.421e-16,0.000e+00,0.000e+00,3.256e-16,         ,         ,         ,         ,53.20529166666667,-28.06280277777778,1.46,ECDFS,CSC2.1,5.571e-16,CSC2.1
2CXO J033249.2-280903, 03 32 49.27,-28 09 03.02,1.24,1.24,0.0,4.26,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,1.008e-14,         ,         ,         ,1.488e-14,1.078e-14,1.897e-14,         ,         ,0.000e+00,0.000e+00,8.905e-15,0.000e+00,0.000e+00,9.506e-15,0.000e+00,1.421e-14,1.066e-14,1.777e-14,FALSE,FALSE,FALSE, TRUE,FALSE,FALSE,False,FALSE,FALSE,FALSE,68.29202,6.066e-15,2.873e-15,9.098e-15,3.196e-15,2.329e-15,4.018e-15,8.205e-15,5.600e-15,1.081e-14,0.000e+00,0.000e+00,2.097e-14,         ,         ,         ,0.000e+00,3.800e-15,0.000e+00,0.000e+00,9.229e-15,0.000e+00,0.000e+00,5.547e-13,         ,         ,         ,         ,53.20529166666667,-28.150838888888888,1.24,ECDFS,CSC2.1,1.421e-14,CSC2.1
2CXO J033249.3-274302, 03 32 49.31,-27 43 02.17,0.77,0.71,57.7,3.89,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,5.186e-17,         ,         ,         ,0.000e+00,0.000e+00,1.014e-16,         ,         ,0.000e+00,0.000e+00,4.088e-17,0.000e+00,0.000e+00,5.555e-17,4.782e-17,0.000e+00,0.000e+00,4.436e-17, TRUE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,27.34374,0.000e+00,0.000e+00,1.057e-16,4.479e-17,3.344e-17,5.615e-17,0.000e+00,0.000e+00,2.429e-17,0.000e+00,0.000e+00,6.274e-17,         ,         ,         ,3.587e-17,5.978e-17,0.000e+00,0.000e+00,2.122e-17,0.000e+00,0.000e+00,7.056e-17,         ,         ,         ,         ,53.205458333333326,-27.717269444444444,0.77,ECDFS,CSC2.1,0.0,CSC2.1
2CXO J033249.3-274827, 03 32 49.37,-27 48 27.53,0.69,0.67,135.7,4.85,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,1.303e-16,         ,         ,         ,0.000e+00,0.000e+00,1.270e-16,         ,         ,         ,         ,         ,4.172e-17,0.000e+00,9.441e-17,2.791e-17,0.000e+00,0.000e+00,1.622e-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,40.21224,3.914e-17,0.000e+00,9.133e-17,2.897e-17,2.184e-17,3.610e-17,0.000e+00,0.000e+00,2.694e-17,0.000e+00,0.000e+00,9.318e-17,         ,         ,         ,2.093e-17,3.488e-17,0.000e+00,0.000e+00,2.681e-17,0.000e+00,0.000e+00,2.987e-17,         ,         ,         ,         ,53.205708333333334,-27.807647222222222,0.69,ECDFS,CSC2.1,0.0,CSC2.1
2CXO J033249.4-275813, 03 32 49.42,-27 58 13.44,0.43,0.38,34.3,5.69,                TRUE,FALSE,FALSE,FALSE,1.863e-15,1.495e-15,2.232e-15,         ,         ,         ,1.236e-15,9.793e-16,1.477e-15,         ,         ,1.843e-15,1.491e-15,2.174e-15,1.490e-15,1.091e-15,1.888e-15,4.261e-16,1.287e-15,1.052e-15,1.523e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,121.9793,1.192e-15,8.943e-16,1.490e-15,3.756e-16,3.066e-16,4.447e-16,7.877e-17,4.058e-17,1.170e-16,0.000e+00,0.000e+00,7.067e-16,         ,         ,         ,3.121e-16,5.341e-16,1.194e-16,5.486e-17,1.807e-16,0.000e+00,0.000e+00,8.719e-16,         ,         ,         ,         ,53.20591666666666,-27.970399999999998,0.43,ECDFS,CSC2.1,1.287e-15,CSC2.1
2CXO J033249.6-275454, 03 32 49.68,-27 54 54.47,0.32,0.31,46.7,27.08,                TRUE, TRUE,FALSE,FALSE,4.535e-16,1.890e-16,7.054e-16,         ,         ,         ,2.050e-15,1.879e-15,2.209e-15,         ,         ,1.046e-15,8.151e-16,1.263e-15,0.000e+00,0.000e+00,1.233e-16,3.149e-16,2.735e-15,2.577e-15,2.884e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,1568.858,5.389e-16,3.983e-16,6.795e-16,6.580e-16,6.237e-16,6.902e-16,1.023e-15,9.535e-16,1.088e-15,0.000e+00,0.000e+00,3.855e-17,         ,         ,         ,2.700e-16,3.598e-16,7.101e-16,6.125e-16,8.077e-16,0.000e+00,0.000e+00,1.799e-16,         ,         ,         ,         ,53.206999999999994,-27.915130555555553,0.32,ECDFS,CSC2.1,2.735e-15,CSC2.1
2CXO J033249.8-280514, 03 32 49.87,-28 05 14.71,0.98,0.75,2.1,11.68,                TRUE,FALSE,FALSE,FALSE,1.438e-14,1.279e-14,1.588e-14,         ,         ,         ,1.484e-14,1.334e-14,1.635e-14,         ,         ,1.269e-14,1.147e-14,1.391e-14,5.933e-15,4.733e-15,7.134e-15,2.199e-15,1.327e-14,1.204e-14,1.441e-14,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,385.3205,6.268e-15,4.998e-15,7.458e-15,2.212e-15,1.967e-15,2.440e-15,4.221e-15,3.690e-15,4.717e-15,0.000e+00,0.000e+00,9.642e-16,         ,         ,         ,1.918e-15,2.480e-15,4.392e-15,3.778e-15,5.006e-15,0.000e+00,0.000e+00,6.745e-16,         ,         ,         ,         ,53.207791666666665,-28.087419444444443,0.98,ECDFS,CSC2.1,1.327e-14,CSC2.1
2CXO J033249.9-274459, 03 32 49.95,-27 44 59.85,1.81,1.05,62.1,3.11,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,4.024e-17,         ,         ,         ,0.000e+00,0.000e+00,4.373e-17,         ,         ,0.000e+00,0.000e+00,7.923e-17,0.000e+00,0.000e+00,3.723e-17,1.980e-17,0.000e+00,0.000e+00,3.784e-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,25.11941,0.000e+00,0.000e+00,3.529e-17,1.638e-17,0.000e+00,4.142e-17,0.000e+00,0.000e+00,2.896e-17,0.000e+00,0.000e+00,2.994e-17,         ,         ,         ,1.980e-18,3.662e-17,0.000e+00,0.000e+00,2.860e-17,0.000e+00,0.000e+00,8.387e-17,         ,         ,         ,         ,53.208125,-27.749958333333336,1.81,ECDFS,CSC2.1,0.0,CSC2.1
2CXO J033250.0-280238, 03 32 50.02,-28 02 38.40,1.54,1.27,10.4,2.32,            MARGINAL,FALSE,FALSE,FALSE,8.787e-16,1.302e-16,1.595e-15,         ,         ,         ,1.412e-15,5.575e-16,2.267e-15,         ,         ,1.049e-15,6.133e-16,1.464e-15,7.870e-16,2.899e-16,1.263e-15,1.898e-16,1.105e-15,6.590e-16,1.531e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,17.69597,9.403e-16,4.254e-16,1.433e-15,1.453e-16,7.453e-17,2.161e-16,0.000e+00,0.000e+00,1.241e-16,0.000e+00,0.000e+00,1.110e-15,         ,         ,         ,9.489e-17,2.794e-16,0.000e+00,0.000e+00,1.120e-16,0.000e+00,0.000e+00,1.735e-15,         ,         ,         ,         ,53.208416666666665,-28.044,1.54,ECDFS,CSC2.1,1.105e-15,CSC2.1
2CXO J033250.1-274135, 03 32 50.12,-27 41 35.01,0.51,0.39,79.3,6.47,                TRUE,FALSE,FALSE,FALSE,1.925e-16,7.802e-17,3.017e-16,         ,         ,         ,1.925e-16,7.802e-17,3.017e-16,         ,         ,2.161e-16,1.351e-16,2.972e-16,3.419e-16,2.094e-16,4.745e-16,1.746e-16,2.161e-16,1.351e-16,2.972e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,92.94737,3.419e-16,2.094e-16,4.745e-16,1.746e-16,1.517e-16,1.960e-16,4.817e-17,2.709e-17,6.774e-17,0.000e+00,0.000e+00,1.456e-16,         ,         ,         ,1.517e-16,1.960e-16,4.817e-17,2.709e-17,6.774e-17,0.000e+00,0.000e+00,1.456e-16,         ,         ,         ,         ,53.20883333333333,-27.693058333333333,0.51,ECDFS,CSC2.1,2.161e-16,CSC2.1
2CXO J033250.2-275252, 03 32 50.26,-27 52 52.34,0.3,0.3,92.7,52.27,                TRUE,FALSE,FALSE,FALSE,7.710e-15,7.512e-15,7.895e-15,         ,         ,         ,7.710e-15,7.512e-15,7.895e-15,         ,         ,7.478e-15,7.323e-15,7.634e-15,5.299e-15,5.115e-15,5.471e-15,1.522e-15,7.478e-15,7.323e-15,7.634e-15, TRUE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,7776.607,5.299e-15,5.115e-15,5.471e-15,1.522e-15,1.480e-15,1.564e-15,7.310e-16,6.887e-16,7.706e-16,         ,         ,         ,         ,         ,         ,1.480e-15,1.564e-15,7.310e-16,6.887e-16,7.706e-16,         ,         ,         ,         ,         ,         ,         ,53.20941666666666,-27.881205555555557,0.3,ECDFS,CSC2.1,7.478e-15,CSC2.1
2CXO J033251.0-280202, 03 32 51.09,-28 02 02.66,0.67,0.54,10.8,5.06,                TRUE,FALSE,FALSE,FALSE,2.343e-15,1.780e-15,2.905e-15,         ,         ,         ,2.319e-15,1.755e-15,2.852e-15,         ,         ,2.076e-15,1.626e-15,2.501e-15,1.705e-15,1.199e-15,2.184e-15,3.301e-16,2.070e-15,1.640e-15,2.500e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,72.86324,1.719e-15,1.224e-15,2.213e-15,3.152e-16,2.252e-16,4.003e-16,7.819e-17,7.447e-18,1.452e-16,0.000e+00,0.000e+00,4.321e-16,         ,         ,         ,2.251e-16,4.351e-16,6.317e-17,0.000e+00,1.294e-16,0.000e+00,0.000e+00,2.674e-16,         ,         ,         ,         ,53.212875,-28.034072222222225,0.67,ECDFS,CSC2.1,2.07e-15,CSC2.1
2CXO J033251.3-274429, 03 32 51.34,-27 44 29.40,0.95,0.84,52.5,4.56,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,4.803e-17,         ,         ,         ,0.000e+00,0.000e+00,4.985e-17,         ,         ,0.000e+00,0.000e+00,3.481e-17,0.000e+00,0.000e+00,4.577e-17,4.212e-17,0.000e+00,0.000e+00,3.529e-17,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,21.87873,         ,         ,         ,4.117e-17,3.102e-17,5.076e-17,         ,         ,         ,0.000e+00,0.000e+00,1.010e-16,         ,         ,         ,3.159e-17,5.206e-17,0.000e+00,0.000e+00,2.331e-17,0.000e+00,0.000e+00,1.497e-16,         ,         ,         ,         ,53.21391666666667,-27.741500000000002,0.95,ECDFS,CSC2.1,0.0,CSC2.1
2CXO J033251.3-275544, 03 32 51.33,-27 55 44.50,0.85,0.71,41.2,6.06,            MARGINAL,FALSE,FALSE,FALSE,5.076e-16,2.665e-16,7.488e-16,         ,         ,         ,1.293e-16,2.920e-17,2.252e-16,         ,         ,6.116e-16,3.568e-16,8.537e-16,4.532e-16,2.147e-16,6.917e-16,6.282e-17,1.704e-16,7.831e-17,2.626e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,14.42917,4.571e-16,3.020e-16,6.041e-16,7.855e-17,5.835e-17,9.875e-17,0.000e+00,0.000e+00,2.866e-17,0.000e+00,0.000e+00,1.405e-16,         ,         ,         ,1.208e-17,1.111e-16,5.809e-17,0.000e+00,1.194e-16,0.000e+00,0.000e+00,1.716e-15,         ,         ,         ,         ,53.213874999999994,-27.92902777777778,0.85,ECDFS,CSC2.1,1.704e-16,CSC2.1
2CXO J033251.4-274747, 03 32 51.43,-27 47 47.12,0.57,0.51,25.8,2.21,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,4.089e-17,         ,         ,         ,0.000e+00,0.000e+00,3.820e-17,         ,         ,0.000e+00,0.000e+00,3.356e-17,0.000e+00,0.000e+00,4.123e-17,0.000e+00,0.000e+00,0.000e+00,3.141e-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,22.86136,0.000e+00,0.000e+00,4.802e-17,0.000e+00,0.000e+00,4.252e-17,         ,         ,         ,0.000e+00,0.000e+00,5.170e-17,         ,         ,         ,0.000e+00,4.318e-17,0.000e+00,0.000e+00,2.519e-17,0.000e+00,0.000e+00,5.527e-17,         ,         ,         ,         ,53.21429166666667,-27.796422222222223,0.57,ECDFS,CSC2.1,0.0,CSC2.1
2CXO J033251.4-280304, 03 32 51.48,-28 03 04.11,1.22,0.97,178.2,4.74,                TRUE,FALSE,FALSE,FALSE,7.437e-16,2.550e-16,1.232e-15,         ,         ,         ,7.147e-16,2.312e-16,1.198e-15,         ,         ,1.029e-15,6.287e-16,1.429e-15,0.000e+00,0.000e+00,1.803e-16,1.748e-16,9.376e-16,5.515e-16,1.305e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,52.64882,0.000e+00,0.000e+00,2.036e-16,1.618e-16,8.863e-17,2.351e-16,1.116e-15,8.557e-16,1.375e-15,0.000e+00,0.000e+00,4.228e-16,         ,         ,         ,8.952e-17,2.558e-16,9.517e-16,6.945e-16,1.196e-15,0.000e+00,0.000e+00,1.030e-15,         ,         ,         ,         ,53.2145,-28.051141666666666,1.22,ECDFS,CSC2.1,9.376e-16,CSC2.1
2CXO J033251.5-273655, 03 32 51.49,-27 36 55.91,1.67,0.79,99.2,2.26,            MARGINAL,FALSE,FALSE,FALSE,1.415e-15,8.228e-16,2.008e-15,         ,         ,         ,1.415e-15,8.228e-16,2.008e-15,         ,         ,1.058e-15,6.439e-16,1.472e-15,8.560e-16,3.668e-16,1.345e-15,1.745e-16,1.058e-15,6.439e-16,1.472e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,15.98037,8.560e-16,3.668e-16,1.345e-15,1.745e-16,9.186e-17,2.572e-16,0.000e+00,0.000e+00,1.052e-16,0.000e+00,0.000e+00,5.021e-17,         ,         ,         ,9.186e-17,2.572e-16,0.000e+00,0.000e+00,1.052e-16,0.000e+00,0.000e+00,5.021e-17,         ,         ,         ,         ,53.21454166666667,-27.61553055555556,1.67,ECDFS,CSC2.1,1.058e-15,CSC2.1
2CXO J033251.5-275842, 03 32 51.54,-27 58 42.80,0.38,0.35,18.0,7.28,                TRUE,FALSE,FALSE,FALSE,3.384e-15,2.891e-15,3.877e-15,         ,         ,         ,3.612e-15,3.080e-15,4.108e-15,         ,         ,3.650e-15,3.134e-15,4.166e-15,2.803e-15,2.229e-15,3.377e-15,6.604e-16,3.910e-15,3.353e-15,4.429e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,208.5211,3.048e-15,2.406e-15,3.649e-15,6.330e-16,4.964e-16,7.625e-16,2.278e-16,1.434e-16,3.122e-16,0.000e+00,0.000e+00,1.302e-15,         ,         ,         ,5.035e-16,8.089e-16,2.339e-16,1.514e-16,3.165e-16,         ,         ,         ,         ,         ,         ,         ,53.21475,-27.978555555555555,0.38,ECDFS,CSC2.1,3.91e-15,CSC2.1
2CXO J033251.6-275213, 03 32 51.67,-27 52 13.13,0.55,0.44,92.6,8.5,                TRUE,FALSE,FALSE,FALSE,4.228e-16,2.947e-16,5.509e-16,         ,         ,         ,4.228e-16,2.947e-16,5.509e-16,         ,         ,4.948e-16,4.063e-16,5.781e-16,5.939e-16,4.969e-16,6.909e-16,5.713e-17,4.948e-16,4.063e-16,5.781e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,159.8781,5.939e-16,4.969e-16,6.909e-16,5.713e-17,4.543e-17,6.814e-17,0.000e+00,0.000e+00,2.201e-17,0.000e+00,0.000e+00,1.274e-16,         ,         ,         ,4.543e-17,6.814e-17,0.000e+00,0.000e+00,2.201e-17,0.000e+00,0.000e+00,1.274e-16,         ,         ,         ,         ,53.215291666666666,-27.87031388888889,0.55,ECDFS,CSC2.1,4.948e-16,CSC2.1
2CXO J033251.7-275841, 03 32 51.78,-27 58 41.35,0.53,0.51,178.7,3.89,                TRUE,FALSE,FALSE,FALSE,3.671e-16,1.600e-16,5.647e-16,         ,         ,         ,4.118e-16,1.863e-16,6.274e-16,         ,         ,4.268e-16,2.412e-16,6.124e-16,1.667e-16,0.000e+00,3.256e-16,1.138e-16,4.659e-16,2.588e-16,6.626e-16,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,23.40554,2.013e-16,1.610e-17,3.864e-16,1.058e-16,4.957e-17,1.619e-16,2.940e-16,1.593e-16,4.288e-16,0.000e+00,0.000e+00,4.786e-16,         ,         ,         ,5.691e-17,1.707e-16,2.590e-16,1.367e-16,3.813e-16,0.000e+00,0.000e+00,1.747e-15,         ,         ,         ,         ,53.21575,-27.978152777777776,0.53,ECDFS,CSC2.1,4.659e-16,CSC2.1
2CXO J033251.7-283232, 03 32 51.77,-28 32 32.74,2.32,1.65,10.1,2.0,                TRUE,FALSE,FALSE,FALSE,1.153e-14,5.763e-15,1.729e-14,         ,         ,         ,1.153e-14,5.763e-15,1.729e-14,         ,         ,1.135e-14,4.758e-15,1.757e-14,1.285e-14,2.856e-15,2.285e-14,1.329e-15,1.135e-14,4.758e-15,1.757e-14, TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,14.12323,1.285e-14,2.856e-15,2.285e-14,1.329e-15,3.001e-16,2.315e-15,0.000e+00,0.000e+00,9.945e-16,         ,         ,         ,         ,         ,         ,3.001e-16,2.315e-15,0.000e+00,0.000e+00,9.945e-16,         ,         ,         ,         ,         ,         ,         ,53.21570833333333,-28.542427777777778,2.32,ECDFS,CSC2.1,1.135e-14,CSC2.1
2CXO J033251.8-274229, 03 32 51.85,-27 42 29.65,0.4,0.35,58.8,9.38,                TRUE,FALSE,FALSE,FALSE,5.695e-16,4.438e-16,6.953e-16,         ,         ,         ,5.695e-16,4.438e-16,6.953e-16,         ,         ,4.376e-16,3.542e-16,5.209e-16,4.360e-16,3.286e-16,5.371e-16,1.857e-16,4.376e-16,3.542e-16,5.209e-16, TRUE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,175.8389,4.360e-16,3.286e-16,5.371e-16,1.857e-16,1.653e-16,2.048e-16,2.842e-17,0.000e+00,5.549e-17,0.000e+00,0.000e+00,1.670e-16,         ,         ,         ,1.653e-16,2.048e-16,2.842e-17,0.000e+00,5.549e-17,0.000e+00,0.000e+00,1.670e-16,         ,         ,         ,         ,53.21604166666666,-27.70823611111111,0.4,ECDFS,CSC2.1,4.376e-16,CSC2.1
2CXO J033251.8-280242, 03 32 51.85,-28 02 42.30,1.46,1.11,1.4,3.28,                TRUE,FALSE,FALSE,FALSE,1.604e-15,9.120e-16,2.264e-15,         ,         ,         ,1.843e-15,1.157e-15,2.530e-15,         ,         ,1.410e-15,9.319e-16,1.889e-15,1.115e-15,5.046e-16,1.726e-15,2.530e-16,1.426e-15,9.429e-16,1.910e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,22.64865,1.191e-15,5.954e-16,1.786e-15,2.592e-16,1.743e-16,3.441e-16,2.117e-16,6.416e-17,3.593e-16,0.000e+00,0.000e+00,3.690e-16,         ,         ,         ,1.598e-16,3.417e-16,1.488e-16,3.132e-17,2.584e-16,0.000e+00,0.000e+00,3.438e-16,         ,         ,         ,         ,53.21604166666666,-28.045083333333334,1.46,ECDFS,CSC2.1,1.426e-15,CSC2.1
2CXO J033252.0-280609, 03 32 52.03,-28 06 09.97,1.51,0.82,59.2,7.6,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,5.407e-15,         ,         ,         ,8.176e-15,5.694e-15,1.051e-14,         ,         ,0.000e+00,0.000e+00,5.662e-15,0.000e+00,0.000e+00,6.302e-15,0.000e+00,5.138e-15,3.426e-15,6.750e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,67.98607,6.751e-15,4.625e-15,8.876e-15,2.279e-15,1.862e-15,2.695e-15,6.245e-16,2.007e-16,1.048e-15,0.000e+00,0.000e+00,5.886e-15,         ,         ,         ,0.000e+00,1.608e-15,0.000e+00,0.000e+00,6.953e-16,0.000e+00,0.000e+00,4.171e-14,         ,         ,         ,         ,53.216791666666666,-28.102769444444444,1.51,ECDFS,CSC2.1,5.138e-15,CSC2.1
2CXO J033252.3-274556, 03 32 52.37,-27 45 56.73,0.5,0.44,157.9,4.44,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,3.451e-17,         ,         ,         ,0.000e+00,0.000e+00,3.442e-17,         ,         ,0.000e+00,0.000e+00,4.632e-17,0.000e+00,0.000e+00,4.974e-17,3.209e-17,0.000e+00,0.000e+00,3.319e-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,49.13006,         ,         ,         ,2.948e-17,2.086e-17,3.810e-17,0.000e+00,0.000e+00,3.004e-17,8.127e-17,7.388e-18,1.515e-16,         ,         ,         ,2.299e-17,4.119e-17,0.000e+00,0.000e+00,3.012e-17,9.289e-17,1.616e-17,1.696e-16,         ,         ,         ,         ,53.21820833333333,-27.765758333333334,0.5,ECDFS,CSC2.1,0.0,CSC2.1
